"Title","Artist","Spins"
"Renegades","X AMBASSADORS",3006
"Tear In My Heart","TWENTY ONE PILOTS",2624
"Dreams","BECK",1988
"Crystals","OF MONSTERS AND MEN",1986
"The Wolf","MUMFORD & SONS",1823
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",1726
"Ex's and Oh's","ELLE KING",1721
"Dead Inside","MUSE",1661
"Hold Back The River","JAMES BAY",1410
"Moaning Lisa Smile","WOLF ALICE",1385
"Believe","MUMFORD & SONS",1378
"First","COLD WAR KIDS",1238
"Hallelujah","PANIC! AT THE DISCO",916
"Ship To Wreck","FLORENCE + THE MACHINE",866
"Little Monster","ROYAL BLOOD",839
"Could Have Been Me","THE STRUTS",778
"Shots","IMAGINE DRAGONS",708
"Electric Love","BORNS",707
"Wherever You Go","SUBLIME WITH ROME",690
"Sedona","HOUNDMOUTH",629
"The Ground Walks, With Time...","MODEST MOUSE",587
"Different Colors","WALK THE MOON",566
"Uma Thurman","FALL OUT BOY",541
"Sorry","MEG MYERS",515
"West End Kids","NEW POLITICS",512
"2 Heads","COLEMAN HELL",505
"Black Mambo","GLASS ANIMALS",493
"Peaches","IN THE VALLEY BELOW",485
"Contagious","NIGHT RIOTS",447
"Cocoon","CATFISH AND THE BOTTLEMEN",420
"Greek Tragedy","WOMBATS",406
"Don't Wanna Fight","ALABAMA SHAKES",393
"I Am","AWOLNATION",391
"I'm In Love With My Life","PHASES",345
"Now","JOYWAVE",322
"Don't Wait Up","ROBERT DELONG",317
"The Shade (I Want It All)","METRIC",312
"Hunger Of The Pine","ALT-J",305
"Failure","BREAKING BENJAMIN",279
"Molecules","ATLAS GENIUS",261
"Holy Dove","CIVIL TWILIGHT",260
"Outta My Mind","ARCS",258
"The Ghosts Of Beverly Drive","DEATH CAB FOR CUTIE",239
"Can You Blame Me","MATT AND KIM",180
"The Prophet","SLIGHTLY STOOPID",179
"Lydia","HIGHLY SUSPECT",160
"Trying","BULLY",132
"I'm Good","THE MOWGLI'S",131
"High","ZELLA DAY",131
"Blame It On Me","GEORGE EZRA",130
