"Title","Artist","Spins"
"Stressed Out","TWENTY ONE PILOTS",2974
"First","COLD WAR KIDS",2761
"S.O.B","NATHANIEL RATELIFF/NIGHTSWEATS",2276
"The Ghosts Of Beverly Drive","DEATH CAB FOR CUTIE",2254
"2 Heads","COLEMAN HELL",2061
"Ex's and Oh's","ELLE KING",1962
"Renegades","X AMBASSADORS",1880
"Mess Around","CAGE THE ELEPHANT",1726
"Nightlight","SILVERSUN PICKUPS",1624
"Mercy","MUSE",1611
"Molecules","ATLAS GENIUS",1572
"Fire And The Flood","VANCE JOY",1379
"I Am","AWOLNATION",1353
"Mountain At My Gates","FOALS",1200
"Roots","IMAGINE DRAGONS",1160
"Thank God For Girls","WEEZER",1079
"New Americana","HALSEY",1072
"Adventure Of A Lifetime","COLDPLAY",1007
"Leave A Trace","CHVRCHES",934
"Nearly Forgot My Broken Heart","CHRIS CORNELL",833
"Unsteady","X AMBASSADORS",749
"Trip Switch","NOTHING BUT THIEVES",693
"Love Me","THE 1975",677
"Magnets f/Lorde","DISCLOSURE",610
"Cold Cold Man","SAINT MOTEL",595
"Outside","FOO FIGHTERS",573
"Lydia","HIGHLY SUSPECT",553
"Gone","JR JR",527
"I Feel Love (Every Million...","THE DEAD WEATHER",456
"High Dive","ANDREW MCMAHON IN WILDERNESS",454
"Don't Wait Up","ROBERT DELONG",396
"Victorious","PANIC! AT THE DISCO",390
"Give Me A Try","WOMBATS",371
"Return To The Moon","EL VY",313
"Troublemaker","GRIZFOLK",308
"Lights On","BIG GRAMS",304
"Monument","MUTEMATH",300
"Bros","WOLF ALICE",261
"Wolves","DREAMERS",246
"Throne","BRING ME THE HORIZON",239
"Lemon Eyes","MEG MYERS",236
"Outta My Mind","ARCS",231
"Empire","OF MONSTERS AND MEN",230
"Irresistible f/Demi Lovato","FALL OUT BOY",229
"Ditmas","MUMFORD & SONS",199
"One Time","MARIAN HILL",182
"Girl Crush","NEW POLITICS",180
"Sister Of Pearl","BAIO",176
"R.I.P. 2 My Youth","NEIGHBOURHOOD",162
"Angels Fall","BREAKING BENJAMIN",156
