"Title","Artist","Spins"
"Come A Little Clo...","CAGE THE ELEPHANT",2500
"Pompeii","BASTILLE",2203
"Do I Wanna Know?","ARCTIC MONKEYS",2070
"Team","LORDE",1873
"Sirens","PEARL JAM",1573
"Demons","IMAGINE DRAGONS",1524
"Out Of My League","FITZ & THE TANTRU...",1336
"Afraid","NEIGHBOURHOOD",1261
"A Light That Neve...","LINKIN PARK X STE...",1258
"Unbelievers","VAMPIRE WEEKEND",1244
"Miss Jackson f/Lo...","PANIC! AT THE DIS...",1210
"It's About Time","YOUNG THE GIANT",1201
"House Of Gold","TWENTY ONE PILOTS",992
"Wake Me Up","AVICII",930
"The Mother We Sha...","CHVRCHES",876
"Who We Are","SWITCHFOOT",869
"Heavy Bells","J. RODDY WALSTON/...",793
"Tessellate","ALT-J",712
"I Sat By The Ocea...","QUEENS OF THE STO...",703
"Temple","KINGS OF LEON",658
"City Of Angels","THIRTY SECONDS TO...",648
"Holding On For Li...","BROKEN BELLS",599
"Thiskidsnotalrigh...","AWOLNATION",564
"Bleed Out","BLUE OCTOBER",544
"Hell And Back","AIRBORNE TOXIC EV...",499
"Shot At The Night","KILLERS",463
"Tonight You're Pe...","NEW POLITICS",445
"On Top Of The Wor...","IMAGINE DRAGONS",437
"Everything Is Deb...","HELLOGOODBYE",364
"Modern Jesus","PORTUGAL. THE MAN",348
"Dirty Paws","OF MONSTERS AND M...",325
"Afterlife","ARCADE FIRE",302
"Walker","FITZ & THE TANTRU...",287
"Fall In Love","PHANTOGRAM",282
"Head On","MAN MAN",255
"What Doesn't Kill...","JAKE BUGG",235
"The Epilogue","CROSSES",221
"Right Back At It ...","A DAY TO REMEMBER",218
"Pumpin Blood","NONONO",215
"Hey Brother","AVICII",194
"Best Day Of My Li...","AMERICAN AUTHORS",192
"I Believe","BASIC VACATION",189
"By And Down","A PERFECT CIRCLE",178
"S.O.S. In Bel Air","PHOENIX",177
"Little Games","COLOURIST",171
"Reflektor","ARCADE FIRE",167
"Skinny Love","BIRDY",157
"Shake","HEAD AND THE HEAR...",155
"Shepherd Of Fire","AVENGED SEVENFOLD",149
"Giants","BEAR HANDS",137
