"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BLACK KEYS Lonely Boy",2115,"-6",-43,"+1",10.443,"-0.135",98,"--",1,2170,963,11.053
2,"=","FOO FIGHTERS These Days",1657,"-17",-14,"-31",7.836,"-0.048",136,"537",2,1683,204,8.614
3,"=","YOUNG THE GIANT Cough Syrup",1457,"-5",16,"+10",6.262,"-0.034",212,"255",2,1548,155,7.059
4,"=","GOTYE Somebody That I Used To Know",1375,"+33",226,"-10",6.988,"+0.044",59,"--",4,1375,270,6.988
5,"=","COLDPLAY Paradise",1232,"+10",-45,"+25",6.346,"+0.042",140,"33",1,1757,369,8.687
6,"=","AWOLNATION Not Your Fault",1157,"+15",109,"-9",3.891,"+0.057",126,"256",6,1157,122,3.891
7,"+2","FOSTER THE PEOPLE Don't Stop (Color On T...",1118,"+20",96,"+17",4.343,"+0.004",96,"97",7,1118,213,4.343
8,"=","CHEVELLE Face To The Floor",1098,"-5",29,"-10",5.234,"-0.057",124,"--",8,1103,275,5.372
9,"-2","RED HOT CHILI PEPPERS Monarchy Of Roses",1078,"-32",-134,"-13",4.264,"-0.145",108,"--",5,1307,191,5.466
10,"=","CAGE THE ELEPHANT Aberdeen",1042,"-30",-104,"-49",4.126,"-0.179",150,"--",6,1164,191,4.457
11,"=","BLINK 182 After Midnight",1021,"-5",-17,"+1",4.302,"+0.018",122,"993",8,1064,147,4.66
12,"=","RISE AGAINST Satellite",1015,"+7",71,"-1",4.555,"+0.028",89,"748",12,1015,189,4.555
13,"=","BUSH The Sound Of Winter",975,"-31",-113,"-14",5.645,"-0.163",192,"498",1,1806,344,9.58
14,"=","FUN We Are Young",960,"+26",217,"+4",4.505,"+0.195",73,"39",14,960,218,4.505
15,"=","FLORENCE + THE MACHINE Shake It Out",925,"+11",7,"+12",4.26,"-0.044",120,"--",13,925,148,4.817
16,"=","GROUPLOVE Tongue Tied",755,"+19",71,"+14",3.007,"+0.044",53,"180",16,755,194,3.011
17,"=","M83 Midnight City",685,"+21",159,"-3",3.659,"+0.089",64,"147",17,685,167,3.659
18,"=","SHINEDOWN Bully",565,"+2",32,"-5",2.057,"+0.008",27,"--",18,565,360,2.143
19,"=","NEON TREES Everybody Talks",493,"+8",66,"+6",1.516,"+0.036",52,"--",19,493,183,1.516
20,"=","KORN F/SKRILLEX/KILL THE NOISE Narcissis...",455,"+2",-24,"+5",1.743,"-0.002",106,"--",20,488,106,2.003
21,"=","OF MONSTERS AND MEN Little Talks",443,"+9",108,"+1",1.562,"+0.004",58,"--",21,443,114,1.562
22,"=","CAKE Mustache Man (Wasted)",432,"+0",0,"+2",1.133,"+0.017",92,"--",21,439,87,1.133
23,"=","SHINS Simple Song",411,"+22",51,"+18",1.5,"+0.159",21,"643",23,411,282,1.5
24,"=","JANE'S ADDICTION Underground",361,"+13",8,"+21",0.676,"+0.049",77,"--",24,367,106,0.678
25,"=","JOY FORMIDABLE Heavy Abacus",333,"-3",5,"-15",0.69,"-0.013",75,"--",25,338,78,0.908
26,"=","COLDPLAY Charlie Brown",282,"+19",147,"+10",1.199,"+0.108",17,"--",26,282,147,1.199
27,"=","BUSH Baby Come Home",259,"+24",146,"+8",1.283,"+0.172",9,"405",27,259,146,1.283
28,"=","AVENGED SEVENFOLD Buried Alive",246,"+11",21,"+15",0.782,"+0.026",124,"824",27,273,46,0.782
29,"=","ADELE Set Fire To The Rain",235,"+5",10,"+7",0.524,"-0.008",67,"3",28,257,84,0.666
30,"=","BAND OF SKULLS Sweet Sour",226,"+5",12,"+7",0.533,"-0.012",43,"--",29,227,64,0.716
31,"=","VOLBEAT A Warrior's Call",212,"+5",17,"+2",0.503,"-0.013",44,"238",31,212,46,0.519
32,"=","A DAY TO REMEMBER It's Complicated",174,"-3",11,"-7",0.575,"+0.014",68,"--",32,177,34,0.575
33,"+1","SLEEPER AGENT Get Burned",155,"+0",24,"-9",0.309,"-0.016",16,"--",33,155,39,0.325
34,"-1","SILVERSUN PICKUPS Broken Bottles",155,"-5",-21,"-3",0.34,"+0.003",51,"--",32,194,73,0.822
35,"=","BLACK KEYS Gold On The Ceiling",152,"+1",32,"-4",0.718,"+0.027",14,"724",35,152,41,0.718
36,"=","USED I Come Alive",151,"+5",42,"-4",0.354,"+0.030",9,"--",36,151,46,0.354
37,"+2","KASABIAN Days Are Forgotten",136,"+0",12,"+6",0.205,"-0.004",103,"--",35,159,41,0.272
38,"-1","FIVE FINGER DEATH PUNCH Remember Everyth...",136,"-1",-21,"+3",0.403,"-0.010",57,"286",33,161,51,0.486
39,"-1","DEATH CAB FOR CUTIE Underneath The Sycam...",135,"-1",27,"-10",0.252,"-0.011",21,"--",38,136,38,0.333
40,"--","JACK WHITE Love Interruption",125,"--",125,"--",1.177,"--",1,"52",40,125,125,1.177
41,"=","MIDDLE CLASS RUT Are You On Your Way",125,"+1",13,"+0",0.25,"-0.017",16,"--",40,125,56,0.284
42,"-2","BOMBAY BICYCLE CLUB Shuffle",124,"+0",14,"-2",0.202,"-0.007",29,"--",40,124,23,0.228
43,"-1","STAIND Eyes Wide Open",122,"+4",16,"+5",0.279,"-0.022",43,"--",41,122,27,0.468
44,"-1","SEETHER No Resolution",121,"+9",45,"+9",0.306,"+0.037",4,"--",43,121,45,0.306
45,"-1","CIVIL TWILIGHT Fire Escape",121,"+9",29,"+14",0.239,"+0.008",11,"767",43,121,38,0.239
46,"-1","KOOKS How'd You Like That",119,"+11",38,"+8",0.164,"+0.018",5,"--",45,119,38,0.164
47,"-1","FOXY SHAZAM I Like It",109,"+4",61,"-4",0.336,"+0.002",3,"--",46,109,65,0.336
48,"+2","SNOW PATROL Called Out In The Dark",106,"+11",40,"+9",0.398,"+0.003",2,"177",48,106,40,0.398
49,"-2","ADELITAS WAY Collapse",104,"+1",3,"+0",0.203,"-0.001",12,"--",45,108,19,0.23
50,"-2","KNUX Razorblade",99,"-3",-6,"-4",0.085,"+0.001",64,"--",41,125,28,0.188
