"Title","Artist","Spins"
"Stressed Out","TWENTY ONE PILOTS",2938
"First","COLD WAR KIDS",2827
"The Ghosts Of Beverly Drive","DEATH CAB FOR CUTIE",2257
"S.O.B","NATHANIEL RATELIFF/NIGHTSWEATS",2218
"2 Heads","COLEMAN HELL",2085
"Ex's and Oh's","ELLE KING",1996
"Renegades","X AMBASSADORS",1960
"Mess Around","CAGE THE ELEPHANT",1630
"Nightlight","SILVERSUN PICKUPS",1583
"Molecules","ATLAS GENIUS",1579
"Mercy","MUSE",1559
"I Am","AWOLNATION",1502
"Fire And The Flood","VANCE JOY",1348
"Mountain At My Gates","FOALS",1185
"Roots","IMAGINE DRAGONS",1098
"Thank God For Girls","WEEZER",1052
"New Americana","HALSEY",1047
"Leave A Trace","CHVRCHES",921
"Nearly Forgot My Broken Heart","CHRIS CORNELL",833
"Unsteady","X AMBASSADORS",704
"Outside","FOO FIGHTERS",678
"Love Me","THE 1975",660
"Adventure Of A Lifetime","COLDPLAY",653
"Trip Switch","NOTHING BUT THIEVES",596
"Cold Cold Man","SAINT MOTEL",578
"Lydia","HIGHLY SUSPECT",563
"Magnets f/Lorde","DISCLOSURE",536
"Gone","JR JR",511
"Don't Wait Up","ROBERT DELONG",483
"I Feel Love (Every Million...","THE DEAD WEATHER",476
"High Dive","ANDREW MCMAHON IN WILDERNESS",440
"Victorious","PANIC! AT THE DISCO",375
"Give Me A Try","WOMBATS",357
"Return To The Moon","EL VY",309
"Troublemaker","GRIZFOLK",299
"Lemon Eyes","MEG MYERS",286
"Bros","WOLF ALICE",284
"Lights On","BIG GRAMS",283
"Wolves","DREAMERS",283
"Monument","MUTEMATH",273
"R.I.P. 2 My Youth","NEIGHBOURHOOD",260
"Empire","OF MONSTERS AND MEN",249
"Outta My Mind","ARCS",245
"Throne","BRING ME THE HORIZON",243
"Irresistible f/Demi Lovato","FALL OUT BOY",220
"Girl Crush","NEW POLITICS",198
"Sister Of Pearl","BAIO",185
"Angels Fall","BREAKING BENJAMIN",163
"One Time","MARIAN HILL",160
"My House","PVRIS",148
