"Title","Artist","Spins"
"Madness","MUSE",1940
"Radioactive","IMAGINE DRAGONS",1733
"Little Black Subm...","BLACK KEYS",1673
"I Will Wait","MUMFORD & SONS",1650
"Trojans","ATLAS GENIUS",1641
"Ho Hey","LUMINEERS",1586
"Mountain Sound","OF MONSTERS AND M...",1426
"Carry On","FUN.",1213
"The Pit","SILVERSUN PICKUPS",1205
"Take A Walk","PASSION PIT",1122
"Stubborn Love","LUMINEERS",924
"Breathing Underwa...","METRIC",766
"Tightrope","WALK THE MOON",739
"Thrift Shop f/Wan...","MACKLEMORE & RYAN...",701
"Lover Of The Ligh...","MUMFORD & SONS",633
"Safe And Sound","CAPITAL CITIES",593
"Change","CHURCHILL",586
"Sweater Weather","NEIGHBOURHOOD",570
"Been Away Too Lon...","SOUNDGARDEN",531
"Tempest","DEFTONES",507
"Hero","FAMILY OF THE YEA...",415
"This Ladder Is Ou...","JOY FORMIDABLE",409
"Miss Atomic Bomb","KILLERS",402
"Let Yourself Go","GREEN DAY",393
"Carried Away","PASSION PIT",374
"Panic Station","MUSE",358
"San Francisco","THE MOWGLI'S",347
"Let's Go","MATT AND KIM",345
"Holding On To You","TWENTY ONE PILOTS",332
"Timeless","AIRBORNE TOXIC EV...",325
"Up All Night","ALEX CLARE",325
"Hollow","ALICE IN CHAINS",305
"Enemies","SHINEDOWN",298
"Closer","TEGAN & SARA",290
"Lessons In Love (...","NEON TREES",273
"Inhaler","FOALS",270
"Hold On","ALABAMA SHAKES",253
"Fitzpleasure","ALT-J",234
"Where Will We Go","IAMDYNAMITE",222
"Home","PHILLIP PHILLIPS",210
"Where The Kids Ar...","BLONDFIRE",204
"Yeah Yeah","WILLY MOON",193
"Carry On","AVENGED SEVENFOLD",185
"The High Road","THREE DAYS GRACE",180
"Now","PARAMORE",165
"Boys Are Back","DROPKICK MURPHYS",161
"Dance All Night f...","DIRTY HEADS",155
"Harlem","NEW POLITICS",132
"Here Comes My Man","GASLIGHT ANTHEM",125
"Global Concepts","ROBERT DELONG",124
