"Title","Artist","Spins"
"Stolen Dance","MILKY CHANCE",2902
"Riptide","VANCE JOY",2731
"Dangerous f/Joywave","BIG DATA",2052
"Left Hand Free","ALT-J",2045
"Take Me To Church","HOZIER",2000
"Back To The Shack","WEEZER",1997
"My Sweet Summer","DIRTY HEADS",1938
"A Sky Full Of Stars","COLDPLAY",1626
"Flaws","BASTILLE",1555
"Gotta Get Away","BLACK KEYS",1297
"Centuries","FALL OUT BOY",1254
"I'm Only Joking","KONGOS",1226
"Trainwreck 1979","DEATH FROM ABOVE 1979",1205
"Weekend","PRIORY",1120
"Mind Over Matter","YOUNG THE GIANT",1018
"Beware The Dog","GRISWOLDS",810
"Do Or Die","THIRTY SECONDS TO MARS",790
"Cigarette Daydreams","CAGE THE ELEPHANT",769
"Habits (Stay High)","TOVE LO",726
"Desire","MEG MYERS",724
"Agora","BEAR HANDS",678
"I Don't Want To Be Here ...","RISE AGAINST",657
"Rollercoaster","BLEACHERS",643
"Fools Gold","FITZ & THE TANTRUMS",625
"R U Mine?","ARCTIC MONKEYS",561
"All The Rage Back Home","INTERPOL",475
"Everywhere I Go (Kings &...","NEW POLITICS",463
"Tongues","JOYWAVE",446
"The Only Way Out","BUSH",433
"Beggin For Thread","BANKS",372
"Shut Up And Dance","WALK THE MOON",354
"Heart And Soul","TWIN ATLANTIC",353
"Cool Kid","THE EERIES",353
"All Of The People","PANAMA WEDDING",300
"Do You","SPOON",290
"Figure It Out","ROYAL BLOOD",278
"Would You Fight For My Love?","JACK WHITE",277
"Work It Out","KNOX HAMILTON",275
"Cool Kids","ECHOSMITH",262
"The Miracle (Of Joey Ramone)","U2",257
"Mother & Father","BROODS",232
"High","YOUNG RISING SONS",188
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",183
"Gooey","GLASS ANIMALS",179
"Budapest","GEORGE EZRA",176
"Bad Habit","KOOKS",174
"Happy Idiot","TV ON THE RADIO",172
"Silhouettes","COLONY HOUSE",151
"End Of Me","A DAY TO REMEMBER",148
"Room To Breathe","YOU ME AT SIX",136
