"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOSTER THE PEOPLE Pumped Up Kicks",1706,"+3",14,"+2",8.508,"+0.088",49,1,1715,265,8.511
2,"=","DEATH CAB FOR CUTIE You Are A Tourist",1688,"+4",71,"+16",7.826,"-0.066",49,2,1688,226,7.892
3,"=","INCUBUS Adolescents",1413,"+0",-8,"+12",8.634,"+0.083",49,3,1436,162,8.791
4,"=","SUBLIME WITH ROME Panic",1306,"+8",-12,"+8",6.062,"+0.030",49,4,1321,513,6.557
5,"=","COLDPLAY Every Teardrop Is A Waterfall",1285,"+17",104,"+2",6.882,"+0.011",26,5,1285,829,6.882
6,"=","AIRBORNE TOXIC EVENT Changing",1271,"+9",-8,"+14",5.109,"+0.123",49,4,1304,191,5.581
7,"=","FOO FIGHTERS Rope",1204,"-20",-118,"+9",8.153,"-0.220",49,1,2006,128,12.051
8,"=","FOO FIGHTERS Walk",1153,"+23",212,"-25",6.381,"+0.082",31,8,1153,354,6.381
9,"=","AWOLNATION Sail",1111,"-1",27,"-19",4.141,"+0.008",49,8,1114,130,4.715
10,"+2","BLACK KEYS Howlin' For You",1048,"+2",40,"+10",5.29,"+0.118",49,2,1525,146,6.937
11,"=","RISE AGAINST Help Is On The Way",1048,"-9",-29,"-1",5.258,"-0.079",49,2,1492,103,7.451
12,"-2","MUMFORD & SONS The Cave",1045,"-17",-75,"-15",5.058,"-0.186",49,3,1450,89,7.488
13,"=","NAKED AND FAMOUS Young Blood",1009,"-1",29,"-13",3.873,"-0.063",49,12,1010,135,4.105
14,"=","CAGE THE ELEPHANT Shake Me Down",862,"-20",-62,"-21",6.192,"-0.010",49,9,1181,47,7.17
15,"+1","311 Sunset In July",850,"+21",149,"-1",3.889,"+0.001",23,15,850,323,3.889
16,"-1","SEETHER Country Song",841,"-9",-93,"+2",4.697,"+0.034",49,11,997,180,5.345
17,"=","SICK PUPPIES Riptide",704,"-4",-53,"+11",2.769,"-0.038",49,16,772,77,2.991
18,"=","CAGE THE ELEPHANT Around My Head",682,"+9",84,"+2",2.451,"-0.036",49,18,682,123,2.487
19,"=","JOY FORMIDABLE Whirring",638,"+22",121,"+7",1.927,"+0.089",49,18,638,121,1.927
20,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",593,"+2",6,"-7",2.108,"-0.019",49,19,594,99,2.155
21,"=","RISE AGAINST Make It Stop (September's.....",566,"+11",78,"-2",3.026,"+0.095",31,21,566,153,3.026
22,"=","REDLIGHT KING Old Man",537,"-14",-26,"-21",2.235,"-0.072",49,17,592,82,2.689
23,"=","AVENGED SEVENFOLD So Far Away",528,"+5",56,"-10",2.16,"+0.028",5,23,528,81,2.16
24,"=","LINKIN PARK Iridescent",516,"+0",4,"-10",1.804,"-0.016",49,19,524,114,2.386
25,"=","TWO DOOR CINEMA CLUB What You Know",464,"+9",14,"+13",1.621,"+0.021",49,25,464,81,1.621
26,"=","ADELE Rolling In The Deep",440,"-1",-25,"+1",1.598,"+0.005",49,17,522,38,3.181
27,"=","THREE DAYS GRACE Lost In You",388,"-4",-42,"+0",2.08,"+0.033",49,18,449,56,2.248
28,"=","CAKE Long Time",363,"+5",27,"+8",1.446,"+0.055",49,28,363,63,1.446
29,"=","MUMFORD & SONS Roll Away Your Stone",344,"+11",30,"+6",1.289,"+0.092",38,29,344,89,1.446
30,"+1","PARAMORE Monster",302,"+12",12,"+14",1.292,"+0.041",21,30,302,188,1.495
32,"-2","BEASTIE BOYS Make Some Noise",275,"-30",-152,"-1",1.059,"-0.065",49,9,1232,29,4.945
31,"+1","MY CHEMICAL ROMANCE Bulletproof Heart",275,"-10",-128,"+11",0.615,"-0.005",49,19,494,67,1.412
33,"+1","A DAY TO REMEMBER All Signs Point To Lau...",260,"+17",74,"+14",1.277,"+0.092",28,33,260,74,1.277
34,"-1","KORN Get Up f/Skrillex",256,"-3",0,"-5",1.025,"-0.017",49,33,262,46,1.082
35,"+1","TV ON THE RADIO Will Do",244,"+5",2,"+4",0.615,"+0.004",49,34,259,58,0.699
36,"-1","PAPA ROACH Burn",238,"-4",-29,"-3",1.825,"-0.049",49,25,405,41,2.4
37,"=","STROKES Taken For A Fool",237,"-1",15,"-4",1.118,"-0.011",35,36,238,68,1.148
38,"=","10 YEARS Fix Me",226,"-6",-22,"-11",1.721,"-0.107",35,34,251,63,2.087
39,"+2","MIDDLE CLASS RUT Busy Bein' Born",219,"+5",30,"+0",0.652,"-0.014",45,39,219,46,0.666
40,"-1","SIXX A.M. Lies Of The Beautiful People",219,"+1",16,"-1",0.75,"+0.015",49,37,219,37,0.77
41,"-1","FLORENCE + THE MACHINE You've Got The Lo...",217,"+2",33,"-7",0.755,"+0.008",10,40,217,93,0.755
42,"=","DISTURBED Warrior",187,"+2",5,"+4",0.815,"+0.006",48,35,208,41,0.958
43,"=","MY MORNING JACKET Holdin On To Black Met...",176,"+2",3,"+1",0.601,"+0.024",49,40,178,52,0.678
44,"+1","THIRTY SECONDS TO MARS Night Of The Hunt...",169,"+0",-1,"-4",1.393,"+0.038",10,44,181,53,1.393
45,"-1","PANIC AT THE DISCO The Ballad Of Mona Li...",160,"-14",-115,"+1",0.737,"-0.067",49,25,374,81,1.683
46,"+1","ADELITAS WAY Sick",158,"+7",1,"+6",0.627,"+0.028",28,44,159,49,0.627
47,"-1","COMPANY OF THIEVES Death Of Communicatio...",153,"+1",6,"+4",0.464,"+0.004",44,42,167,46,0.477
48,"=","TAKING BACK SUNDAY Faith (When I Let You...",146,"+0",-16,"+3",0.232,"+0.005",11,46,169,51,0.321
49,"=","PORTUGAL. THE MAN Got It All (This Can't...",136,"+1",9,"-4",0.251,"+0.001",3,49,136,13,0.254
50,"--","THEORY OF A DEADMAN Lowlife",132,"--",13,"--",0.464,"--",1,50,132,13,0.464
