"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BLACK KEYS Lonely Boy",1861,-1,60,-11,8.383,-0.031,56,"--",1,1862,963,8.51
2,"=","COLDPLAY Paradise",1523,-28,-133,-30,8.031,-0.134,98,"29",1,1757,369,8.687
3,"=","YOUNG THE GIANT Cough Syrup",1444,9,21,10,5.917,0.079,170,"223",2,1513,155,6.337
4,"=","BUSH The Sound Of Winter",1262,-1,-31,14,7.419,0.013,150,"410",1,1806,344,9.58
5,"=","FOO FIGHTERS These Days",1209,0,69,-18,5.896,0.049,94,"805",5,1209,204,5.896
6,"=","SWITCHFOOT Dark Horses",1180,-10,-63,-12,4.413,-0.087,145,"--",5,1247,121,4.784
7,"=","CAGE THE ELEPHANT Aberdeen",1084,6,43,3,3.693,0.031,108,"--",7,1084,191,3.693
8,"=","RED HOT CHILI PEPPERS Monarchy Of Roses",1073,1,16,-9,4.641,0.034,66,"--",7,1079,191,4.641
9,"=","FOO FIGHTERS Walk",1053,-10,-80,1,5.791,-0.059,206,"305",1,2051,354,10.915
10,"=","CHEVELLE Face To The Floor",1023,-8,13,-3,4.287,-0.056,82,"--",9,1035,275,4.359
11,"=","SEETHER Tonight",1002,2,19,1,4.428,-0.046,142,"331",9,1002,146,4.474
12,"=","BLINK 182 After Midnight",982,-11,27,-15,4.198,0.009,80,"--",11,998,147,4.465
13,"=","FOSTER THE PEOPLE Helena Beat",815,6,-47,27,4.207,0.008,172,"322",7,1147,149,4.617
14,"=","FOSTER THE PEOPLE Don't Stop (Color On T...",810,16,153,7,3.394,0.054,54,"143",14,810,213,3.394
15,"=","FLORENCE + THE MACHINE Shake It Out",765,1,38,2,4.069,0.1,78,"--",15,765,148,4.069
16,"=","AWOLNATION Not Your Fault",746,9,80,-2,2.249,0.059,84,"526",16,746,122,2.249
17,"=","GROUPLOVE Colours",686,-21,-181,4,2.459,-0.047,142,"--",12,962,122,3.41
18,"=","RISE AGAINST Satellite",610,15,107,5,2.967,0.181,47,"--",18,610,189,2.967
19,"=","NAKED AND FAMOUS Punching In A Dream",583,-11,-49,-14,1.89,-0.029,126,"613",17,660,105,2.013
20,"+1","KORN F/SKRILLEX/KILL THE NOISE Narcissis...",456,8,39,6,1.678,0.005,64,"--",20,456,106,1.678
21,"-1","AIRBORNE TOXIC EVENT All I Ever Wanted",443,-12,-48,-11,1.158,-0.002,118,"--",19,542,108,1.714
22,"+2","GOTYE Somebody That I Used To Know",427,24,175,6,2.093,0.026,17,"--",22,427,175,2.093
23,"=","FUN We Are Young",422,18,100,9,1.64,0.167,31,"73",23,422,124,1.64
24,"-2","EVERLAST I Get By",411,-1,0,8,1.132,0.017,119,"--",22,445,53,1.508
25,"=","EVANESCENCE What You Want",397,-5,-58,9,1.913,0.061,131,"--",16,762,238,2.813
26,"+1","GROUPLOVE Tongue Tied",388,23,174,-5,1.882,0.031,11,"118",26,388,194,1.882
27,"-1","CAKE Mustache Man (Wasted)",386,-5,-9,-16,0.92,-0.008,50,"--",24,399,87,0.928
28,"=","JANE'S ADDICTION Underground",345,8,38,4,0.572,0.017,35,"--",26,345,106,0.572
29,"=","JOY FORMIDABLE Heavy Abacus",308,8,56,-1,0.763,0.014,33,"--",27,308,78,0.763
30,"=","AVENGED SEVENFOLD Buried Alive",244,4,17,4,0.642,0.015,82,"595",30,244,46,0.67
31,"=","NEON TREES Everybody Talks",238,0,53,-31,0.84,-0.012,10,"52",31,238,183,0.852
32,"=","M83 Midnight City",231,9,27,6,1.201,0.015,22,"141",31,231,96,1.383
33,"+2","SILVERSUN PICKUPS Broken Bottles",185,10,68,-1,0.758,0.033,9,"--",33,185,73,0.822
34,"-1","ADELE Set Fire To The Rain",185,-2,17,-5,0.423,0.002,25,"5",33,187,84,0.423
35,"-1","311 Count Me In",176,-6,-51,-3,0.792,-0.003,67,"--",29,234,77,0.92
