"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BLACK KEYS Lonely Boy",2164,"-6",36,"-27",10.933,"-0.054",90,"--",1,2170,963,11.053
2,"=","FOO FIGHTERS These Days",1656,"-15",34,"-40",8.381,"-0.081",128,"691",2,1679,204,8.614
3,"=","YOUNG THE GIANT Cough Syrup",1456,"-12",-48,"-26",6.6,"-0.026",204,"247",2,1548,155,7.059
4,"=","COLDPLAY Paradise",1291,"-11",-100,"+11",6.802,"-0.148",132,"19",1,1757,369,8.687
5,"=","RED HOT CHILI PEPPERS Monarchy Of Roses",1231,"-8",-62,"-7",4.622,"-0.021",100,"--",5,1307,191,5.466
6,"=","CAGE THE ELEPHANT Aberdeen",1127,"-10",-23,"-12",4.309,"-0.003",142,"--",6,1164,191,4.312
7,"+1","GOTYE Somebody That I Used To Know",1105,"+21",250,"-17",6.004,"+0.078",51,"--",7,1105,270,6.004
8,"-1","BUSH The Sound Of Winter",1104,"-12",-30,"-9",6.796,"-0.177",184,"516",1,1806,344,9.58
9,"=","CHEVELLE Face To The Floor",1064,"-9",38,"-22",5.248,"-0.124",116,"--",8,1073,275,5.372
10,"=","BLINK 182 After Midnight",1043,"+5",-13,"+0",4.572,"+0.033",114,"898",8,1064,147,4.66
11,"+1","AWOLNATION Not Your Fault",1024,"+3",55,"-14",3.636,"-0.054",118,"238",11,1024,122,3.69
12,"-1","FOSTER THE PEOPLE Don't Stop (Color On T...",1019,"-6",52,"-18",4.025,"-0.088",88,"87",11,1025,213,4.186
13,"=","SWITCHFOOT Dark Horses",955,"-24",-116,"-19",3.387,"-0.051",179,"--",5,1247,121,4.784
14,"+1","RISE AGAINST Satellite",936,"+14",59,"+21",4.124,"+0.064",81,"941",14,936,189,4.124
15,"-1","FLORENCE + THE MACHINE Shake It Out",919,"-6",22,"-12",4.777,"-0.029",112,"--",13,925,148,4.817
16,"=","FUN We Are Young",720,"+26",78,"+23",3.019,"+0.080",65,"62",16,720,124,3.019
17,"=","GROUPLOVE Tongue Tied",679,"-1",73,"-27",2.891,"-0.034",45,"207",17,680,194,3.011
18,"=","SHINEDOWN Bully",526,"-9",9,"-36",2.112,"-0.021",19,"336",18,540,360,2.133
19,"+2","M83 Midnight City",502,"+20",97,"+9",2.757,"+0.038",56,"122",19,502,116,2.827
20,"-1","NAKED AND FAMOUS Punching In A Dream",484,"-18",-112,"-14",1.488,"-0.040",160,"410",17,660,105,2.181
21,"-1","KORN F/SKRILLEX/KILL THE NOISE Narcissis...",482,"-2",27,"+4",1.769,"-0.052",98,"--",20,488,106,2.003
22,"=","CAKE Mustache Man (Wasted)",434,"+6",28,"+4",1.056,"+0.044",84,"--",22,439,87,1.076
23,"=","NEON TREES Everybody Talks",425,"+4",28,"-4",1.343,"-0.010",44,"--",23,425,183,1.353
24,"=","JANE'S ADDICTION Underground",361,"+6",24,"+3",0.612,"+0.026",69,"--",24,367,106,0.678
25,"=","SHINS Simple Song",356,"+2",55,"-17",1.367,"-0.032",13,"576",25,356,282,1.399
26,"=","OF MONSTERS AND MEN Little Talks",327,"+1",11,"-8",1.161,"-0.034",50,"--",26,328,114,1.228
27,"=","JOY FORMIDABLE Heavy Abacus",316,"+6",13,"+11",0.753,"-0.011",67,"--",27,324,78,0.908
28,"=","AVENGED SEVENFOLD Buried Alive",229,"-1",-11,"-1",0.725,"+0.008",116,"732",28,273,46,0.78
29,"=","ADELE Set Fire To The Rain",227,"+6",0,"+11",0.559,"+0.009",59,"3",29,257,84,0.666
30,"=","BAND OF SKULLS Sweet Sour",216,"+6",33,"-2",0.667,"+0.081",35,"--",30,216,64,0.667
31,"=","VOLBEAT A Warrior's Call",192,"+0",23,"-7",0.478,"+0.022",36,"316",31,192,46,0.519
32,"=","SILVERSUN PICKUPS Broken Bottles",178,"-1",-6,"+4",0.361,"+0.022",43,"--",32,194,73,0.822
33,"=","FIVE FINGER DEATH PUNCH Remember Everyth...",161,"+1",14,"-2",0.462,"+0.021",49,"335",33,161,51,0.462
34,"=","A DAY TO REMEMBER It's Complicated",159,"+1",6,"+2",0.464,"-0.001",60,"--",34,164,34,0.465
35,"=","KASABIAN Days Are Forgotten",130,"+4",6,"+6",0.194,"+0.005",95,"--",35,159,41,0.272
36,"=","COLDPLAY Charlie Brown",126,"+1",25,"-3",0.311,"+0.010",9,"--",36,126,47,0.311
37,"+2","SLEEPER AGENT Get Burned",122,"+5",29,"+1",0.216,"+0.013",8,"--",37,122,39,0.216
38,"+2","BLACK KEYS Gold On The Ceiling",115,"+5",28,"+0",0.572,"+0.020",6,"874",38,115,28,0.572
39,"-2","311 Count Me In",115,"-8",-36,"-6",0.515,"-0.019",101,"--",29,234,77,0.92
40,"-2","MASTODON Curl Of The Burl",113,"-8",-36,"-5",0.179,"+0.003",106,"--",34,190,49,0.591
