"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOSTER THE PEOPLE Pumped Up Kicks",1697,"-6",25,"-21",8.374,"-0.073",38,1,1715,265,8.511
2,"=","DEATH CAB FOR CUTIE You Are A Tourist",1601,"+8",75,"-11",7.108,"+0.133",38,2,1601,226,7.108
3,"+1","INCUBUS Adolescents",1425,"+0",23,"+0",8.286,"-0.084",38,3,1425,162,8.791
4,"-1","FOO FIGHTERS Rope",1418,"-21",-205,"+29",9.519,"-0.068",38,1,2006,128,12.051
5,"=","SUBLIME WITH ROME Panic",1303,"+19",118,"+8",6.453,"+0.115",38,5,1303,513,6.453
6,"=","AIRBORNE TOXIC EVENT Changing",1266,"-9",-17,"-20",4.833,"+0.064",38,5,1304,191,5.581
7,"=","MUMFORD & SONS The Cave",1135,"-18",-48,"-3",6.143,"-0.217",38,3,1450,89,7.488
8,"+1","RISE AGAINST Help Is On The Way",1105,"-2",-41,"+18",5.601,"+0.057",38,2,1492,103,7.451
9,"-1","BLACK KEYS Howlin' For You",1081,"-31",-147,"-30",5.203,"-0.201",38,2,1525,146,6.937
10,"=","COLDPLAY Every Teardrop Is A Waterfall",1079,"+21",240,"+11",6.362,"-0.013",15,10,1079,829,6.375
11,"=","AWOLNATION Sail",1053,"+7",-42,"+15",3.929,"-0.051",38,9,1114,130,4.715
12,"=","SEETHER Country Song",963,"-9",-23,"-16",5.21,"-0.025",38,11,997,180,5.345
13,"=","CAGE THE ELEPHANT Shake Me Down",948,"-9",-54,"-7",6.03,"+0.046",38,9,1181,47,7.17
14,"=","NAKED AND FAMOUS Young Blood",944,"+13",18,"+13",3.538,"+0.053",38,13,944,135,3.563
15,"=","YOUNG THE GIANT My Body",807,"-15",-38,"-19",3.087,"-0.018",38,11,1149,54,4.668
16,"+1","FOO FIGHTERS Walk",789,"+35",311,"-28",3.743,"+0.176",20,16,789,354,3.743
17,"-1","SICK PUPPIES Riptide",769,"+10",2,"+14",2.948,"+0.052",38,16,771,77,2.948
