"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOO FIGHTERS Rope",1915,"+7",-21,"+17",12.051,"+0.242",16,1,2006,0,12.051
2,"=","FOSTER THE PEOPLE Pumped Up Kicks",1554,"+22",112,"+14",7.668,"-0.023",16,2,1554,112,7.691
3,"=","DEATH CAB FOR CUTIE You Are A Tourist",1391,"+15",44,"+6",6.079,"-0.048",16,3,1395,101,6.53
4,"=","RISE AGAINST Help Is On The Way",1338,"-29",-149,"-31",6.945,"-0.125",16,2,1492,69,7.451
5,"+1","INCUBUS Adolescents",1333,"+4",3,"+1",6.919,"+0.169",16,5,1333,57,7.024
6,"-1","BLACK KEYS Howlin' For You",1318,"-16",-122,"-2",5.565,"-0.148",16,2,1525,22,6.937
7,"=","MUMFORD & SONS The Cave",1291,"+1",-101,"+18",7.101,"+0.038",16,3,1450,15,7.488
8,"=","AIRBORNE TOXIC EVENT Changing",1284,"+6",-13,"+13",5.028,"-0.152",16,8,1304,87,5.581
9,"=","CAGE THE ELEPHANT Shake Me Down",1108,"-21",-68,"-20",6.825,"-0.023",16,9,1181,8,7.17
10,"=","BEASTIE BOYS Make Some Noise",1089,"-21",-126,"-8",3.906,"-0.102",16,9,1232,29,4.945
11,"=","AWOLNATION Sail",1086,"+19",84,"+14",4.28,"+0.107",16,11,1086,97,4.28
12,"=","SUBLIME WITH ROME Panic",1062,"+32",285,"-9",4.99,"+0.089",16,12,1062,513,4.99
13,"=","YOUNG THE GIANT My Body",946,"-5",-76,"+15",4.261,"+0.058",16,11,1149,0,4.668
14,"=","NAKED AND FAMOUS Young Blood",891,"+7",8,"+6",3.074,"+0.152",16,14,891,57,3.074
15,"=","SEETHER Country Song",882,"+3",-27,"+4",4.301,"-0.038",16,13,914,49,4.448
16,"=","SICK PUPPIES Riptide",743,"+3",7,"-4",2.931,"+0.036",16,16,743,41,2.931
17,"=","REDLIGHT KING Old Man",552,"+3",70,"-12",2.689,"+0.013",16,17,552,82,2.689
18,"=","ADELE Rolling In The Deep",501,"-13",-3,"-15",3.042,"-0.079",16,17,522,26,3.121
19,"=","LINKIN PARK Iridescent",483,"+4",39,"-3",2.299,"+0.120",16,19,483,114,2.299
20,"=","MY CHEMICAL ROMANCE Bulletproof Heart",472,"-7",14,"-9",1.3,"+0.032",16,19,479,66,1.3
21,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",462,"+7",17,"+9",2.064,"+0.003",16,19,465,71,2.155
22,"=","JOY FORMIDABLE Whirring",457,"+4",24,"+3",1.347,"+0.019",16,22,457,55,1.347
23,"=","THREE DAYS GRACE Lost In You",439,"+0",4,"-3",1.3,"-0.017",16,18,449,22,1.452
24,"=","NEON TREES Your Surrender",398,"+5",49,"+2",1.268,"+0.020",16,24,398,49,1.328
25,"+1","TWO DOOR CINEMA CLUB What You Know",348,"+11",55,"+2",1.2,"+0.088",16,25,348,55,1.2
26,"-1","PANIC AT THE DISCO The Ballad Of Mona Li...",347,"+6",24,"+5",1.594,"-0.015",16,25,347,24,1.683
27,"+1","CAGE THE ELEPHANT Around My Head",320,"-1",53,"-20",1.157,"+0.038",16,27,321,103,1.157
