"Title","Artist","Spins"
"Renegades","X AMBASSADORS",3209
"Tear In My Heart","TWENTY ONE PILOTS",2805
"Dreams","BECK",2470
"The Wolf","MUMFORD & SONS",2404
"Ex's and Oh's","ELLE KING",2377
"First","COLD WAR KIDS",1891
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",1696
"Crystals","OF MONSTERS AND MEN",1565
"Moaning Lisa Smile","WOLF ALICE",1441
"Could Have Been Me","THE STRUTS",1312
"Ship To Wreck","FLORENCE + THE MACHINE",1257
"Believe","MUMFORD & SONS",1106
"Dead Inside","MUSE",1098
"Hold Back The River","JAMES BAY",1013
"Hallelujah","PANIC! AT THE DISCO",969
"Little Monster","ROYAL BLOOD",883
"Wherever You Go","SUBLIME WITH ROME",877
"I Am","AWOLNATION",863
"Electric Love","BORNS",862
"2 Heads","COLEMAN HELL",850
"Sedona","HOUNDMOUTH",842
"Different Colors","WALK THE MOON",822
"The Ground Walks, With Time...","MODEST MOUSE",727
"Outta My Mind","ARCS",639
"Black Mambo","GLASS ANIMALS",612
"Molecules","ATLAS GENIUS",599
"West End Kids","NEW POLITICS",556
"The Ghosts Of Beverly Drive","DEATH CAB FOR CUTIE",543
"Don't Wait Up","ROBERT DELONG",519
"Uma Thurman","FALL OUT BOY",488
"Shots","IMAGINE DRAGONS",459
"Now","JOYWAVE",374
"Cocoon","CATFISH AND THE BOTTLEMEN",374
"Hunger Of The Pine","ALT-J",364
"New Americana","HALSEY",297
"I'm In Love With My Life","PHASES",283
"The Shade (I Want It All)","METRIC",275
"Holy Dove","CIVIL TWILIGHT",273
"Failure","BREAKING BENJAMIN",259
"Greek Tragedy","WOMBATS",236
"Mercy","MUSE",215
"Lydia","HIGHLY SUSPECT",202
"Blame It On Me","GEORGE EZRA",201
"Sorry","MEG MYERS",183
"T-Shirt Weather","CIRCA WAVES",182
"The Prophet","SLIGHTLY STOOPID",174
"Cut The Cord","SHINEDOWN",169
"Can You Blame Me","MATT AND KIM",169
"Our Own House","MISTERWIVES",161
"The Vengeful One","DISTURBED",156
