"Title","Artist","Spins"
"Sweater Weather","NEIGHBOURHOOD",2180
"Safe And Sound","CAPITAL CITIES",2099
"Radioactive","IMAGINE DRAGONS",1861
"Panic Station","MUSE",1681
"Up In The Air","THIRTY SECONDS TO...",1613
"Harlem","NEW POLITICS",1558
"My Songs Know Wha...","FALL OUT BOY",1527
"Demons","IMAGINE DRAGONS",1385
"Mountain Sound","OF MONSTERS AND M...",1230
"Breezeblocks","ALT-J",1181
"Diane Young","VAMPIRE WEEKEND",1164
"Out Of My League","FITZ & THE TANTRU...",1025
"Get Lucky","DAFT PUNK",978
"Came Back Haunted","NINE INCH NAILS",925
"If So","ATLAS GENIUS",887
"Recovery","FRANK TURNER",773
"Castle Of Glass","LINKIN PARK",684
"My God Is The Sun","QUEENS OF THE STO...",533
"Same Love f/Mary ...","MACKLEMORE & RYAN...",504
"Babel","MUMFORD & SONS",481
"Miracle Mile","COLD WAR KIDS",461
"King And Lionhear...","OF MONSTERS AND M...",460
"Trying To Be Cool","PHOENIX",455
"Out Of Time","STONE TEMPLE PILO...",453
"I Will Steal You ...","JIMMY EAT WORLD",404
"There's No Going ...","SICK PUPPIES",360
"Elephant","TAME IMPALA",349
"Cabin By The Sea","DIRTY HEADS",344
"FKARND","PEPPER",322
"Purple Yellow Red...","PORTUGAL. THE MAN",313
"Hurricane","MS MR",280
"Black Chandelier","BIFFY CLYRO",279
"Sex","1975",266
"Ways To Go","GROUPLOVE",247
"The High Road","THREE DAYS GRACE",240
"Royals","LORDE",238
"I'll Follow You","SHINEDOWN",232
"Demon To Lean On","WAVVES",217
"This Disorder","FEATURES",213
"From Nowhere","DAN CROLL",212
"Follow My Feet","UNLIKELY CANDIDAT...",202
"Dots And Dashes (...","SILVERSUN PICKUPS",194
"Thiskidsnotalrigh...","AWOLNATION",192
"Dreaming","SMALLPOOLS",176
"Beautiful","P.O.D.",163
"Stone","ALICE IN CHAINS",157
"My Number","FOALS",156
"Entertainment","PHOENIX",155
"Hangman's Bodycou...","VOLBEAT",152
"Hey Girl","IAMDYNAMITE",138
