"Title","Artist","Spins"
"Do I Wanna Know?","ARCTIC MONKEYS",2470
"Come A Little Clo...","CAGE THE ELEPHANT",2374
"Team","LORDE",2241
"Pompeii","BASTILLE",1892
"Afraid","NEIGHBOURHOOD",1688
"It's About Time","YOUNG THE GIANT",1563
"Sirens","PEARL JAM",1554
"Unbelievers","VAMPIRE WEEKEND",1454
"Demons","IMAGINE DRAGONS",1339
"House Of Gold","TWENTY ONE PILOTS",1181
"The Mother We Sha...","CHVRCHES",1085
"Heavy Bells","J. RODDY WALSTON/...",964
"Coming Of Age","FOSTER THE PEOPLE",931
"I Sat By The Ocea...","QUEENS OF THE STO...",855
"Holding On For Li...","BROKEN BELLS",777
"Who We Are","SWITCHFOOT",766
"Fall In Love","PHANTOGRAM",739
"Walker","FITZ & THE TANTRU...",737
"Temple","KINGS OF LEON",705
"Hell And Back","AIRBORNE TOXIC EV...",703
"On Top Of The Wor...","IMAGINE DRAGONS",687
"Cannibal","SILVERSUN PICKUPS",685
"Tonight You're Pe...","NEW POLITICS",572
"Dirty Paws","OF MONSTERS AND M...",544
"Afterlife","ARCADE FIRE",480
"A Light That Neve...","LINKIN PARK X STE...",470
"Modern Jesus","PORTUGAL. THE MAN",462
"Best Day Of My Li...","AMERICAN AUTHORS",342
"Sleeping With A F...","NEON TREES",331
"Bad Blood","BASTILLE",314
"Everything Is Deb...","HELLOGOODBYE",314
"Giants","BEAR HANDS",273
"What Doesn't Kill...","JAKE BUGG",244
"The Epilogue","CROSSES",244
"Right Back At It ...","A DAY TO REMEMBER",234
"Shark Attack","GROUPLOVE",230
"Shepherd Of Fire","AVENGED SEVENFOLD",214
"I Believe","BASIC VACATION",205
"Skinny Love","BIRDY",188
"Head On","MAN MAN",188
"Come With Me Now","KONGOS",173
"S.O.S. In Bel Air","PHOENIX",172
"Paris","MAGIC MAN",161
"Shake","HEAD AND THE HEAR...",159
"Gold","SIR SLY",157
"By And Down","A PERFECT CIRCLE",152
"Hey Brother","AVICII",152
"Thunder Clatter","WILD CUB",140
"Lola Montez","VOLBEAT",132
"Wait For Me","KINGS OF LEON",124
