"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOO FIGHTERS Rope",1994,"+10",-12,"+35",11.405,"-0.064",5,1,2006,0,11.479
2,"=","BLACK KEYS Howlin' For You",1478,"-13",-48,"-16",6.389,"-0.201",5,2,1525,22,6.937
3,"=","RISE AGAINST Help Is On The Way",1472,"+17",15,"+32",7.302,"+0.066",5,3,1472,15,7.302
4,"+1","FOSTER THE PEOPLE Pumped Up Kicks",1440,"+10",30,"+13",6.344,"-0.004",5,4,1440,32,6.374
5,"-1","MUMFORD & SONS The Cave",1440,"-7",4,"-9",7.356,"+0.023",5,3,1450,15,7.356
6,"=","INCUBUS Adolescents",1324,"+6",57,"+1",7.022,"+0.067",5,6,1324,57,7.022
7,"=","DEATH CAB FOR CUTIE You Are A Tourist",1306,"-5",30,"-18",6.225,"+0.081",5,6,1311,101,6.225
8,"=","AIRBORNE TOXIC EVENT Changing",1292,"+2",70,"-17",5.303,"+0.063",5,8,1292,87,5.303
9,"=","BEASTIE BOYS Make Some Noise",1221,"+4",3,"+12",4.818,"+0.045",5,9,1221,3,4.945
10,"=","CAGE THE ELEPHANT Shake Me Down",1176,"-1",-27,"+15",7.042,"+0.080",5,10,1181,0,7.074
11,"=","YOUNG THE GIANT My Body",1066,"-11",-152,"+7",4.459,"-0.045",5,11,1149,0,4.668
12,"=","AWOLNATION Sail",963,"+14",79,"+11",3.88,"+0.083",5,12,963,79,3.88
13,"=","SEETHER Country Song",901,"+1",24,"+6",4.193,"+0.139",5,13,901,24,4.193
14,"=","NAKED AND FAMOUS Young Blood",871,"+4",30,"-6",2.844,"+0.003",5,14,871,57,2.851
15,"=","LINKIN PARK Waiting For The End",784,"-15",-67,"-12",5.562,"-0.115",5,15,799,0,5.83
16,"=","SICK PUPPIES Riptide",728,"+1",29,"-4",2.783,"+0.017",5,16,728,41,2.783
17,"=","SUBLIME WITH ROME Panic",580,"+69",513,"+45",3.063,"+0.198",5,17,580,513,3.063
18,"=","ADELE Rolling In The Deep",496,"+1",6,"+3",2.848,"+0.029",5,17,497,6,2.848
19,"+2","MY CHEMICAL ROMANCE Bulletproof Heart",448,"+19",66,"+15",1.149,"+0.092",5,19,448,66,1.149
20,"-1","REDLIGHT KING Old Man",442,"+4",53,"-4",2.219,"+0.023",5,19,442,57,2.219
21,"+1","LINKIN PARK Iridescent",434,"+9",76,"+0",2.028,"+0.026",5,21,434,114,2.152
22,"-2","THREE DAYS GRACE Lost In You",431,"+0",1,"-4",1.405,"-0.020",5,18,433,6,1.452
23,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",423,"+3",15,"-10",1.624,"+0.083",5,19,427,71,1.624
24,"=","JOY FORMIDABLE Whirring",411,"+12",47,"+6",1.292,"+0.078",5,24,411,55,1.292
25,"=","PAPA ROACH Burn",399,"+5",12,"+21",1.916,"-0.056",5,25,399,12,2.055
26,"=","NEON TREES Your Surrender",351,"-4",-11,"-10",1.169,"-0.101",5,26,369,49,1.328
27,"=","STROKES Under Cover Of Darkness",331,"-18",-209,"+4",0.941,"-0.062",5,18,452,0,1.234
28,"=","PANIC AT THE DISCO The Ballad Of Mona Li...",324,"-4",-12,"-3",1.594,"-0.015",5,27,338,0,1.657
29,"=","CAKE Long Time",312,"+0",18,"-2",1.127,"+0.045",5,28,312,22,1.13
30,"=","TWO DOOR CINEMA CLUB What You Know",274,"-1",-3,"-7",0.769,"-0.027",5,30,275,7,0.8
31,"=","AVENGED SEVENFOLD So Far Away",270,"+2",11,"+0",0.777,"+0.010",5,30,270,21,0.777
32,"=","BIFFY CLYRO Many Of Horror",260,"-1",14,"+1",0.871,"+0.008",5,31,263,22,0.876
33,"=","HOLLYWOOD UNDEAD Hear Me Now",214,"-6",-72,"+2",0.85,"-0.040",5,30,268,0,1.092
34,"+1","LYKKE LI Get Some",212,"+7",36,"+3",0.983,"+0.068",5,34,212,40,1.009
35,"+3","CAGE THE ELEPHANT Around My Head",207,"+17",52,"+10",0.674,"+0.082",5,35,207,52,0.674
36,"-2","BAYSIDE Sick Sick Sick",206,"-4",3,"-11",0.494,"+0.045",5,34,212,23,0.494
37,"=","DISTURBED Warrior",197,"+4",22,"-1",0.778,"+0.049",5,37,197,41,0.778
38,"-2","TV ON THE RADIO Will Do",190,"-4",8,"-19",0.555,"-0.001",5,36,196,44,0.556
39,"+1","SUM 41 Screaming Bloody Murder",181,"-1",-13,"+6",1.027,"-0.035",5,37,191,0,1.115
40,"-1","MANCHESTER ORCHESTRA April Fool",179,"-3",8,"-13",0.31,"-0.003",5,39,182,23,0.322
41,"=","RADIOHEAD Lotus Flower",165,"-7",-12,"-11",1.007,"-0.020",5,40,176,1,1.084
42,"=","SIXX A.M. Lies Of The Beautiful People",163,"+5",8,"+2",0.404,"+0.009",5,42,163,15,0.404
43,"+2","FUNERAL PARTY Finale",146,"+0",2,"+7",0.221,"+0.014",5,43,146,2,0.221
44,"+2","KORN Get Up f/Skrillex",144,"+8",29,"+2",0.516,"+0.031",5,44,144,38,0.516
45,"-1","SKILLET Awake And Alive",143,"-7",-45,"+1",0.371,"-0.040",5,42,173,0,0.505
46,"+2","COMPANY OF THIEVES Death Of Communicatio...",123,"+1",0,"+3",0.284,"-0.007",5,46,130,15,0.319
47,"+2","MY MORNING JACKET Holdin On To Black Met...",117,"+1",3,"-1",0.524,"+0.024",5,47,117,11,0.524
48,"--","MIDDLE CLASS RUT Busy Bein' Born",107,"--",46,"--",0.36,"--",1,48,107,46,0.36
49,"--","ADELITAS WAY Sick",105,"--",6,"--",0.31,"--",1,49,105,6,0.31
50,"--","SHE WANTS REVENGE Must Be The One",101,"--",7,"--",0.261,"--",1,50,101,7,0.261
