"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BLACK KEYS Gold On The Ceiling",1786,-4,-74,-33,8.588,-0.133,146,"129",1,1915,266,9.263
2,"=","GROUPLOVE Tongue Tied",1756,31,88,4,9.223,0.139,185,"56",2,1768,194,9.223
3,"=","GOTYE Somebody That I Used To Know",1607,-8,-112,-23,9.265,-0.038,191,"3",1,2160,270,12.493
4,"=","LINKIN PARK Burn It Down",1598,7,-31,-26,9.142,0.055,57,"77",4,1644,1245,9.355
5,"=","OF MONSTERS AND MEN Little Talks",1423,-12,-37,-36,6.69,0.005,190,"--",5,1475,151,6.702
6,"=","IMAGINE DRAGONS It's Time",1416,18,84,-19,5.953,-0.021,111,"80",6,1416,229,6.038
7,"=","FUN We Are Young",1227,-22,-117,-8,6.81,-0.066,205,"17",1,2104,229,11.961
8,"=","SILVERSUN PICKUPS Bloody Mary (Nerve End...",1194,-5,-21,-21,4.868,0.087,77,"--",8,1224,476,5.027
9,"+1","OFFSPRING Days Go By",1145,5,62,-17,5.021,-0.001,45,"--",9,1145,667,5.022
10,"-1","M83 Midnight City",1135,-7,-22,-27,7.262,-0.065,196,"144",5,1470,167,7.871
11,"=","FUN. Some Nights",1033,18,164,-28,5.008,-0.024,44,"37",11,1033,250,5.032
12,"=","WALK THE MOON Anna Sun",897,8,79,-15,3.202,0.098,107,"--",12,897,142,3.202
13,"=","DIRTY HEADS Spread Too Thin",847,10,24,-6,3.699,-0.035,81,"--",12,847,144,3.825
14,"=","JACK WHITE Sixteen Saltines",820,1,-19,-10,2.598,-0.011,70,"--",12,844,151,2.73
15,"=","RED HOT CHILI PEPPERS Look Around",691,-21,-96,-37,2.944,-0.105,126,"--",8,994,197,4.057
16,"=","METRIC Youth Without Youth",676,9,57,12,2.512,-0.024,41,"--",16,676,340,2.536
17,"=","FLORENCE + THE MACHINE No Light, No Ligh...",665,-2,-22,-11,2.984,0.052,84,"--",17,697,104,3.117
18,"=","SWITCHFOOT Afterlife",652,10,26,3,2.232,0.062,97,"--",16,656,95,2.492
19,"=","ALABAMA SHAKES Hold On",635,-5,72,-33,1.827,-0.021,52,"--",19,640,126,1.879
20,"+1","ALEX CLARE Too Close",580,34,158,7,3.605,0.16,50,"47",20,580,178,3.605
21,"-1","GARBAGE Blood For Poppies",578,-1,-28,5,2.326,0.091,83,"--",16,637,155,2.842
22,"=","SOUNDGARDEN Live To Rise",514,-31,-150,-43,2.162,-0.05,68,"--",13,847,388,3.762
23,"=","CHEVELLE Hats Off To The Bull",513,12,38,-1,2.503,0.123,107,"--",20,513,107,2.503
24,"=","GASLIGHT ANTHEM 45",426,6,67,-15,0.925,0.017,31,"--",24,426,121,0.925
25,"=","PASSION PIT Take A Walk",385,5,34,-9,1.26,0.025,31,"380",25,385,182,1.26
26,"+1","GOTYE Eyes Wide Open",370,15,37,18,1.346,0.096,53,"--",26,370,103,1.346
27,"-1","LUMINEERS Ho Hey",364,4,16,-6,1.633,-0.016,57,"--",26,364,102,1.678
28,"=","FOO FIGHTERS Bridge Burning",337,2,-17,-6,1.223,-0.01,76,"--",25,358,62,1.33
29,"=","EVE 6 Victoria",322,-5,6,-23,1.161,0.014,100,"--",24,347,81,1.35
30,"=","SHINEDOWN Unity",308,10,34,9,1.18,0.057,25,"--",30,308,75,1.18
31,"+1","WOMBATS Jump Into The Fog",287,6,49,-5,0.838,0.027,73,"--",31,287,60,0.838
32,"+1","FOSTER THE PEOPLE Houdini",280,10,47,9,0.685,0.009,32,"--",32,280,61,0.685
33,"-2","CIVIL TWILIGHT Fire Escape",274,-15,-72,-27,0.638,-0.038,143,"--",20,436,58,1.571
34,"=","ATLAS GENIUS Trojans",257,8,16,2,0.641,0.034,35,"--",34,257,57,0.641
35,"=","MORNING PARADE Headlights",252,4,17,-5,0.564,0.001,67,"--",35,252,66,0.564
36,"=","ANIMAL KINGDOM Strange Attractor",249,1,5,-2,0.483,0.007,82,"--",30,249,50,0.494
37,"=","ELECTRIC GUEST This Head I Hold",242,-3,6,-8,0.521,-0.002,98,"--",29,245,41,0.598
38,"=","AWOLNATION Kill Your Heroes",220,14,104,4,0.576,0.031,10,"--",38,220,104,0.576
39,"=","DEAD SARA Weatherman",163,5,6,5,1.241,0.028,45,"--",39,163,42,1.279
40,"+1","WOLF GANG King And All Of His Men",152,4,-12,6,0.373,0.013,24,"--",40,173,60,0.455
41,"-1","HIVES Go Right Ahead",150,1,9,2,0.236,-0.002,62,"--",40,171,36,0.328
42,"=","KEANE Silenced By The Night",134,0,1,3,0.198,0,43,"--",42,146,27,0.336
43,"+1","M83 Reunion",129,6,32,4,0.362,0.061,12,"--",43,129,32,0.384
44,"-1","FEATURES How It Starts",121,-5,-16,-4,0.293,-0.013,91,"--",40,188,29,0.699
45,"=","OBERHOFER Away Frm U",117,-1,13,-7,0.175,0.001,9,"--",45,121,47,0.18
46,"=","SERJ TANKIAN Figure It Out",117,-1,-4,-8,0.224,-0.008,16,"--",45,121,26,0.254
47,"+2","RISE AGAINST Wait For Me",116,9,49,7,0.263,0.025,2,"--",47,116,49,0.263
48,"-1","DELTA SPIRIT California",116,3,14,-1,0.401,0.011,16,"--",44,124,33,0.401
49,"-1","P.O.D. Lost In Forever",116,3,11,-3,0.541,-0.001,13,"--",47,117,28,0.616
50,"=","A SILENT FILM Danny, Dakota And The...",101,-1,-1,0,0.178,-0.007,14,"--",46,103,20,0.185
