"Title","Artist","Spins"
"Come A Little Clo...","CAGE THE ELEPHANT",2565
"Pompeii","BASTILLE",2231
"Demons","IMAGINE DRAGONS",1690
"Out Of My League","FITZ & THE TANTRU...",1503
"Sirens","PEARL JAM",1491
"Ways To Go","GROUPLOVE",1431
"Do I Wanna Know?","ARCTIC MONKEYS",1401
"Miss Jackson f/Lo...","PANIC! AT THE DIS...",1322
"Royals","LORDE",1242
"A Light That Neve...","LINKIN PARK X STE...",1241
"Hurricane","MS MR",1235
"Team","LORDE",1220
"City Of Angels","THIRTY SECONDS TO...",1183
"Wake Me Up","AVICII",1079
"Afraid","NEIGHBOURHOOD",1067
"It's About Time","YOUNG THE GIANT",979
"Unbelievers","VAMPIRE WEEKEND",872
"House Of Gold","TWENTY ONE PILOTS",797
"Tessellate","ALT-J",773
"Who We Are","SWITCHFOOT",740
"Shot At The Night","KILLERS",664
"Heavy Bells","J. RODDY WALSTON/...",610
"The Mother We Sha...","CHVRCHES",597
"Bleed Out","BLUE OCTOBER",596
"Reflektor","ARCADE FIRE",587
"Temple","KINGS OF LEON",477
"I Sat By The Ocea...","QUEENS OF THE STO...",475
"Hell And Back","AIRBORNE TOXIC EV...",369
"Thiskidsnotalrigh...","AWOLNATION",367
"Little Games","COLOURIST",326
"Hail To The King","AVENGED SEVENFOLD",324
"Holding On For Li...","BROKEN BELLS",298
"Chocolate","THE 1975",297
"Pumpin Blood","NONONO",278
"Head On","MAN MAN",278
"Tonight You're Pe...","NEW POLITICS",273
"Never Never","KORN",260
"17 Crimes","AFI",233
"Dirty Paws","OF MONSTERS AND M...",231
"Modern Jesus","PORTUGAL. THE MAN",223
"Supersoaker","KINGS OF LEON",190
"Everything Is Deb...","HELLOGOODBYE",186
"By And Down","A PERFECT CIRCLE",177
"What Doesn't Kill...","JAKE BUGG",173
"Right Back At It ...","A DAY TO REMEMBER",172
"I Believe","BASIC VACATION",169
"On Top Of The Wor...","IMAGINE DRAGONS",156
"Copy Of A","NINE INCH NAILS",152
"The Epilogue","CROSSES",136
"Pretty Green","WHITE DENIM",131
