"Title","Artist","Spins"
"Safe And Sound","CAPITAL CITIES",2126
"Sweater Weather","NEIGHBOURHOOD",2057
"Radioactive","IMAGINE DRAGONS",1723
"Panic Station","MUSE",1660
"Up In The Air","THIRTY SECONDS TO...",1641
"My Songs Know Wha...","FALL OUT BOY",1460
"Harlem","NEW POLITICS",1429
"Mountain Sound","OF MONSTERS AND M...",1308
"Demons","IMAGINE DRAGONS",1139
"Diane Young","VAMPIRE WEEKEND",1128
"Breezeblocks","ALT-J",1124
"Out Of My League","FITZ & THE TANTRU...",998
"Stubborn Love","LUMINEERS",966
"Get Lucky","DAFT PUNK",759
"If So","ATLAS GENIUS",748
"Recovery","FRANK TURNER",724
"Castle Of Glass","LINKIN PARK",595
"My God Is The Sun","QUEENS OF THE STO...",592
"Same Love f/Mary ...","MACKLEMORE & RYAN...",447
"Miracle Mile","COLD WAR KIDS",426
"Babel","MUMFORD & SONS",386
"King And Lionhear...","OF MONSTERS AND M...",378
"Black Chandelier","BIFFY CLYRO",370
"I Will Steal You ...","JIMMY EAT WORLD",368
"Trying To Be Cool","PHOENIX",359
"Out Of Time","STONE TEMPLE PILO...",346
"FKARND","PEPPER",321
"Entertainment","PHOENIX",320
"There's No Going ...","SICK PUPPIES",309
"Elephant","TAME IMPALA",300
"Cabin By The Sea","DIRTY HEADS",298
"Hurricane","MS MR",273
"Sex","1975",268
"I'll Follow You","SHINEDOWN",262
"Purple Yellow Red...","PORTUGAL. THE MAN",258
"Came Back Haunted","NINE INCH NAILS",251
"The High Road","THREE DAYS GRACE",219
"From Nowhere","DAN CROLL",216
"Follow My Feet","UNLIKELY CANDIDAT...",209
"Demon To Lean On","WAVVES",199
"This Disorder","FEATURES",188
"Thiskidsnotalrigh...","AWOLNATION",186
"Beautiful","P.O.D.",156
"My Number","FOALS",143
"Dots And Dashes (...","SILVERSUN PICKUPS",136
"Dreaming","SMALLPOOLS",135
"Hey Girl","IAMDYNAMITE",133
"Sail Into The Sun","GENTLEMEN HALL",121
"I Love You","SAID THE WHALE",117
"Hangman's Bodycou...","VOLBEAT",116
