"Title","Artist","Spins"
"Radioactive","IMAGINE DRAGONS",2170
"Mountain Sound","OF MONSTERS AND MEN",1710
"Madness","MUSE",1603
"I Will Wait","MUMFORD & SONS",1544
"Little Black Submarine...","BLACK KEYS",1454
"Trojans","ATLAS GENIUS",1422
"The Pit","SILVERSUN PICKUPS",1408
"Stubborn Love","LUMINEERS",1276
"Lover Of The Light","MUMFORD & SONS",1271
"Ho Hey","LUMINEERS",1267
"Carry On","FUN.",1257
"Safe And Sound","CAPITAL CITIES",1029
"Sweater Weather","NEIGHBOURHOOD",946
"Now","PARAMORE",946
"Timeless","AIRBORNE TOXIC EVENT",877
"Panic Station","MUSE",863
"My Songs Know What You...","FALL OUT BOY",774
"Entertainment","PHOENIX",766
"Thrift Shop f/Wanz","MACKLEMORE & RYAN LEWI...",735
"Carried Away","PASSION PIT",505
"Hero","FAMILY OF THE YEAR",493
"Holding On To You","TWENTY ONE PILOTS",486
"San Francisco","THE MOWGLI'S",443
"Inhaler","FOALS",392
"Hollow","ALICE IN CHAINS",384
"Tempest","DEFTONES",363
"Breezeblocks","ALT-J",345
"The High Road","THREE DAYS GRACE",323
"Down The Road","C2C",303
"Harlem","NEW POLITICS",299
"Out Of My League","FITZ & THE TANTRUMS",254
"Where Will We Go","IAMDYNAMITE",236
"A Tattered Line Of Str...","POSTAL SERVICE",227
"Black Chandelier","BIFFY CLYRO",215
"Let's Go","MATT AND KIM",191
"X-Kid","GREEN DAY",188
"Global Concepts","ROBERT DELONG",179
"Heaven","DEPECHE MODE",179
"From Can To Can't","COREY TAYLOR/DAVE GROH...",178
"Boys Are Back","DROPKICK MURPHYS",176
"Home","PHILLIP PHILLIPS",176
"Miracle Mile","COLD WAR KIDS",148
"Dead Man's Shoes","THE VIRGINMARYS",145
"Sacrilege","YEAH YEAH YEAHS",142
"I'll Follow You","SHINEDOWN",130
"By Crooked Steps","SOUNDGARDEN",127
"All The Time","STROKES",125
"F**k You","BAD RELIGION",122
"Somewhere To Hide","SHINY TOY GUNS",115
"Castle Of Glass","LINKIN PARK",112
