"Title","Artist","Spins"
"Stolen Dance","MILKY CHANCE",2704
"Take Me To Church","HOZIER",2516
"Left Hand Free","ALT-J",2503
"Something From Nothing","FOO FIGHTERS",2247
"Riptide","VANCE JOY",2239
"Flaws","BASTILLE",1753
"Dangerous f/Joywave","BIG DATA",1742
"Gotta Get Away","BLACK KEYS",1704
"Centuries","FALL OUT BOY",1636
"Yellow Flicker Beat","LORDE",1411
"Back To The Shack","WEEZER",1353
"I'm Only Joking","KONGOS",1198
"Trainwreck 1979","DEATH FROM ABOVE 1979",1188
"Cigarette Daydreams","CAGE THE ELEPHANT",1095
"R U Mine?","ARCTIC MONKEYS",948
"Rollercoaster","BLEACHERS",921
"Fools Gold","FITZ & THE TANTRUMS",914
"Desire","MEG MYERS",877
"Shut Up And Dance","WALK THE MOON",857
"Agora","BEAR HANDS",850
"The Only Way Out","BUSH",788
"Beggin For Thread","BANKS",774
"Everywhere I Go (Kings &...","NEW POLITICS",764
"Figure It Out","ROYAL BLOOD",610
"The Miracle (Of Joey Ramone)","U2",500
"I Bet My Life","IMAGINE DRAGONS",465
"Budapest","GEORGE EZRA",416
"All The Rage Back Home","INTERPOL",396
"Weekend","PRIORY",396
"I Don't Want To Be Here...","RISE AGAINST",352
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",344
"Do You","SPOON",319
"Bad Habit","KOOKS",295
"Kathleen","CATFISH AND THE BOTTLEMEN",293
"Would You Fight For My Love?","JACK WHITE",291
"Gooey","GLASS ANIMALS",288
"Happy Idiot","TV ON THE RADIO",282
"Work It Out","KNOX HAMILTON",240
"Cool Kids","ECHOSMITH",238
"All Of The People","PANAMA WEDDING",223
"Mother & Father","BROODS",222
"All This Could Be Yours","COLD WAR KIDS",199
"Room To Breathe","YOU ME AT SIX",195
"Every Breaking Wave","U2",179
"Tragedy + Time","RISE AGAINST",179
"Silhouettes","COLONY HOUSE",177
"Reflections","MISTERWIVES",133
"Being Beige","SMASHING PUMPKINS",131
"Violent Shiver","BENJAMIN BOOKER",111
"Red Eyes","WAR ON DRUGS",108
