"Title","Artist","Spins"
"Fever","BLACK KEYS",2693
"I Wanna Get Better","BLEACHERS",2226
"Come With Me Now","KONGOS",2104
"Dangerous f/Joywave","BIG DATA",1996
"Why'd You Only Call Me When...","ARCTIC MONKEYS",1984
"Bad Blood","BASTILLE",1859
"Riptide","VANCE JOY",1720
"Lazaretto","JACK WHITE",1500
"Walker","FITZ & THE TANTRUMS",1440
"A Sky Full Of Stars","COLDPLAY",1351
"Take It Or Leave It","CAGE THE ELEPHANT",1318
"My Sweet Summer","DIRTY HEADS",1239
"I Don't Want To Be Here ...","RISE AGAINST",1110
"Cardiac Arrest","BAD SUNS",1051
"Tennis Court","LORDE",899
"Best Friend","FOSTER THE PEOPLE",881
"Stolen Dance","MILKY CHANCE",690
"Rude","MAGIC!",645
"Reverse","SOMEKINDAWONDERFUL",628
"Until It's Gone","LINKIN PARK",606
"Habits (Stay High)","TOVE LO",581
"Heaven Knows","PRETTY RECKLESS",533
"Take It As It Comes","J. RODDY WALSTON/THE BUSINESS",512
"One Minute More","CAPITAL CITIES",500
"Car Radio","TWENTY ONE PILOTS",439
"Do Or Die","THIRTY SECONDS TO MARS",396
"Take Me To Church","HOZIER",387
"Magic","COLDPLAY",354
"West Coast","LANA DEL REY",352
"Tongues","JOYWAVE",345
"Out Of The Black","ROYAL BLOOD",322
"Black Out Days","PHANTOGRAM",298
"Mind Over Matter","YOUNG THE GIANT",286
"Beware The Dog","GRISWOLDS",283
"Bridges","BROODS",282
"Family Tree","KINGS OF LEON",280
"Step","VAMPIRE WEEKEND",266
"I'm Only Joking","KONGOS",259
"Recover","CHVRCHES",257
"Words As Weapons","SEETHER",236
"This Is Gospel","PANIC! AT THE DISCO",227
"Desire","MEG MYERS",218
"Smooth Sailing","QUEENS OF THE STONE AGE",204
"Seasons (Waiting On You)","FUTURE ISLANDS",202
"Always","PANAMA",185
"End Of Me","A DAY TO REMEMBER",163
"Who Needs You","ORWELLS",154
"Let It Go","NEIGHBOURHOOD",145
"Top Notch","MANCHESTER ORCHESTRA",143
"Heart And Soul","TWIN ATLANTIC",142
