"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","GOTYE Somebody That I Used To Know",2130,"-19",7,"-30",12.357,"-0.122",146,"1",1,2160,270,12.479
2,"=","FUN We Are Young",2045,"-1",-28,"+16",11.709,"-0.037",160,"4",1,2104,229,11.961
3,"=","GROUPLOVE Tongue Tied",1738,"+4",45,"+8",8.253,"+0.075",140,"--",3,1738,194,8.253
4,"=","BLACK KEYS Gold On The Ceiling",1676,"-6",25,"+0",7.796,"+0.044",101,"--",3,1682,266,7.947
5,"=","M83 Midnight City",1459,"-11",69,"-27",7.675,"+0.036",151,"--",5,1470,167,7.675
6,"=","OF MONSTERS AND MEN Little Talks",1293,"-14",70,"-32",5.005,"-0.043",145,"--",6,1307,118,5.048
7,"=","LINKIN PARK Burn It Down",1264,"+41",354,"-113",7.373,"+0.262",12,"44",7,1264,1245,8.847
8,"=","NEON TREES Everybody Talks",1148,"+3",33,"+14",5.272,"+0.085",139,"--",7,1148,183,5.272
9,"=","RED HOT CHILI PEPPERS Look Around",969,"+6",-4,"+5",3.18,"+0.043",81,"--",8,982,197,3.283
10,"=","SHINS Simple Song",897,"+8",36,"+14",3.136,"+0.116",108,"--",10,898,282,3.136
11,"=","SILVERSUN PICKUPS Bloody Mary (Nerve End...",893,"+16",36,"+16",4.04,"+0.117",32,"--",11,893,476,4.04
12,"=","IMAGINE DRAGONS It's Time",888,"+12",44,"+1",3.042,"+0.100",66,"--",11,888,134,3.042
13,"=","SOUNDGARDEN Live To Rise",824,"+17",87,"+9",3.624,"+0.030",23,"--",13,824,388,3.624
14,"=","COLDPLAY Charlie Brown",726,"-16",-54,"-15",2.679,"-0.123",104,"--",13,796,147,3.472
15,"=","DIRTY HEADS Spread Too Thin",626,"+2",48,"-14",3.336,"-0.018",36,"--",15,632,144,3.354
16,"=","GARBAGE Blood For Poppies",493,"+7",1,"+0",1.885,"-0.055",38,"--",16,497,155,2.145
17,"=","FOXY SHAZAM I Like It",474,"-7",-45,"-4",1.555,"-0.007",90,"--",17,563,145,1.788
18,"+1","SWITCHFOOT Afterlife",468,"+11",46,"+5",1.562,"+0.053",52,"--",18,468,95,1.562
19,"-1","BUSH Baby Come Home",467,"-8",-149,"+13",1.542,"-0.052",96,"--",16,738,166,2.851
20,"=","WALK THE MOON Anna Sun",451,"+3",-2,"+1",1.415,"+0.009",62,"--",20,453,111,1.42
21,"=","SHINEDOWN Bully",421,"-16",-140,"+23",1.815,"-0.140",114,"--",14,803,360,3.179
