"Title","Artist","Spins"
"Ride","TWENTY ONE PILOTS",2892
"Trip Switch","NOTHING BUT THIEVES",2453
"Spirits","THE STRUMBELLAS",2422
"Unsteady","X AMBASSADORS",2417
"Walking On A Dream","EMPIRE OF THE SUN",2288
"Adventure Of A Lifetime","COLDPLAY",2027
"First","COLD WAR KIDS",2024
"Mountain At My Gates","FOALS",2012
"Ophelia","LUMINEERS",1903
"Genghis Khan","MIIKE SNOW",1835
"Kiss This","THE STRUTS",1643
"Gone","JR JR",1564
"Woman Woman","AWOLNATION",1451
"High Dive","ANDREW MCMAHON IN WILDERNESS",1176
"2am","BEAR HANDS",1120
"Brazil","DECLAN MCKENNA",1008
"Give Me A Try","WOMBATS",914
"Way Down We Go","KALEO",884
"Destruction","JOYWAVE",825
"HandClap","FITZ & THE TANTRUMS",769
"The Sound","THE 1975",712
"Under The Influence","ELLE KING",673
"Soundcheck","CATFISH AND THE BOTTLEMEN",610
"Circadian Rhythm (Last Dance)","SILVERSUN PICKUPS",545
"Saint Cecilia","FOO FIGHTERS",537
"10,000 Emerald Pools","BORNS",486
"I Need Never Get Old","NATHANIEL RATELIFF/NIGHTSWEATS",472
"7 Years","LUKAS GRAHAM",450
"New Bohemia","TRANSVIOLET",425
"State Of My Head","SHINEDOWN",416
"In Your Arms","CHEF'SPECIAL",370
"The Sound Of Silence","DISTURBED",362
"Good Help (Is So Hard To Find)","DEATH CAB FOR CUTIE",356
"Work This Body","WALK THE MOON",339
"Born Again Teen","LUCIUS",309
"Gimme The Love","JAKE BUGG",292
"Prayers/Triangles","DEFTONES",262
"Delilah","FLORENCE + THE MACHINE",261
"Conqueror","AURORA",257
"Bloodfeather","HIGHLY SUSPECT",255
"Loud(y)","LEWIS DEL MAR",254
"Clearest Blue","CHVRCHES",250
"The Less I Know The Better","TAME IMPALA",245
"Switchblade","HOLY WHITE HOUNDS",235
"Since You Been Gone","HEAVY",229
"Stockholm","ATLAS GENIUS",217
"King Of The World","WEEZER",213
"Last Thing On My Mind","JOY FORMIDABLE",213
"River","BISHOP",209
"Monster","COLOURS",207
