"Title","Artist","Spins"
"Team","LORDE",2580
"Do I Wanna Know?","ARCTIC MONKEYS",2510
"Afraid","NEIGHBOURHOOD",1853
"Come A Little Closer","CAGE THE ELEPHANT",1823
"Coming Of Age","FOSTER THE PEOPLE",1704
"Pompeii","BASTILLE",1682
"It's About Time","YOUNG THE GIANT",1663
"Unbelievers","VAMPIRE WEEKEND",1550
"Demons","IMAGINE DRAGONS",1164
"Fall In Love","PHANTOGRAM",1112
"Walker","FITZ & THE TANTRUMS",1098
"Heavy Bells","J. RODDY WALSTON/THE BUSINESS",1056
"The Mother We Share","CHVRCHES",1036
"Come With Me Now","KONGOS",982
"Sirens","PEARL JAM",971
"Sleeping With A Friend","NEON TREES",890
"Cannibal","SILVERSUN PICKUPS",886
"Bad Blood","BASTILLE",765
"House Of Gold","TWENTY ONE PILOTS",760
"Holding On For Life","BROKEN BELLS",753
"Hell And Back","AIRBORNE TOXIC EVENT",691
"Temple","KINGS OF LEON",656
"Tonight You're Perfect","NEW POLITICS",641
"On Top Of The World","IMAGINE DRAGONS",582
"Dirty Paws","OF MONSTERS AND MEN",562
"Afterlife","ARCADE FIRE",511
"Best Day Of My Life","AMERICAN AUTHORS",464
"Giants","BEAR HANDS",423
"Shark Attack","GROUPLOVE",406
"The Epilogue","CROSSES",356
"Invisible","U2",341
"Thunder Clatter","WILD CUB",290
"Shepherd Of Fire","AVENGED SEVENFOLD",262
"Modern Jesus","PORTUGAL. THE MAN",262
"Gold","SIR SLY",211
"Right Back At It Again","A DAY TO REMEMBER",208
"Cardiac Arrest","BAD SUNS",205
"Forever","HAIM",201
"Take Out The Gunman","CHEVELLE",200
"Waves","SLEEPER AGENT",199
"Feels Like We Only Go...","TAME IMPALA",193
"Wait For Me","KINGS OF LEON",155
"Paris","MAGIC MAN",154
"Think Of You","MS MR",150
"Alienation","MORNING PARADE",142
"Take It Or Leave It","CAGE THE ELEPHANT",140
"I Believe","BASIC VACATION",137
"Who We Are","SWITCHFOOT",132
"Lola Montez","VOLBEAT",131
"Shake","HEAD AND THE HEART",123
