"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BUSH The Sound Of Winter",1680,"-57",-1,"-78",8.178,"-0.233",89,"--",1,1755,344,8.814
2,"=","FOO FIGHTERS Walk",1547,"-61",-98,"-43",9.416,"-0.198",145,"248",1,2051,354,10.915
3,"=","RED HOT CHILI PEPPERS Adventures Of Rain...",1484,"-21",-169,"+28",7.141,"-0.001",97,"105",1,2071,1306,9.352
4,"=","FOSTER THE PEOPLE Pumped Up Kicks",1355,"-14",-19,"+3",8.398,"-0.266",163,"5",1,1855,265,9.607
5,"=","BLINK 182 Up All Night",1217,"-96",-287,"-86",4.763,"-0.383",98,"--",3,1607,918,7.107
6,"=","YOUNG THE GIANT Cough Syrup",1216,"-5",51,"-14",5.168,"-0.009",109,"230",6,1221,152,5.177
7,"=","AWOLNATION Sail",1100,"-37",-5,"-49",4.887,"-0.085",163,"63",5,1325,156,5.774
8,"+1","FOSTER THE PEOPLE Helena Beat",1046,"-21",69,"-37",4.238,"-0.095",111,"162",8,1067,149,4.333
9,"-1","RISE AGAINST Make It Stop (September's.....",1002,"-66",-133,"-63",4.892,"-0.266",145,"936",6,1150,153,5.557
10,"=","COLDPLAY Paradise",997,"-7",44,"-11",5.207,"-0.019",37,"11",10,1004,369,5.243
11,"=","MUMFORD & SONS Roll Away Your Stone",983,"-4",67,"-5",3.932,"+0.023",152,"556",9,987,197,3.932
12,"=","SWITCHFOOT Dark Horses",879,"+24",87,"+26",3.304,"+0.087",84,"--",12,879,121,3.304
13,"=","JANE'S ADDICTION Irresistible Force",780,"-20",-58,"-8",2.161,"-0.033",78,"--",10,868,436,2.59
14,"=","INCUBUS Promises, Promises",771,"-10",23,"-13",4.475,"-0.003",99,"--",14,781,103,4.478
15,"=","GROUPLOVE Colours",718,"+7",70,"-3",2.417,"+0.094",81,"857",15,718,106,2.417
16,"+1","CHEVELLE Face To The Floor",631,"+10",123,"-11",2.471,"+0.120",21,"97",16,631,275,2.471
17,"+2","SEETHER Tonight",619,"+10",49,"+4",2.444,"+0.042",81,"265",17,619,86,2.444
18,"=","EVANESCENCE What You Want",617,"+5",28,"+2",2.201,"+0.051",70,"--",17,617,238,2.201
19,"-3","JOY FORMIDABLE Whirring",616,"-34",-152,"-10",1.867,"-0.071",163,"--",7,1096,163,3.705
20,"=","CAGE THE ELEPHANT Aberdeen",581,"-6",63,"-20",1.66,"-0.117",47,"--",19,587,105,1.777
21,"=","NAKED AND FAMOUS Punching In A Dream",508,"-5",73,"-8",1.406,"-0.018",65,"661",21,513,105,1.424
22,"=","STAIND Not Again",485,"-1",-12,"+1",1.656,"+0.025",96,"--",17,545,209,2.07
23,"+2","AIRBORNE TOXIC EVENT All I Ever Wanted",428,"+6",36,"+6",1.256,"+0.059",57,"--",23,428,108,1.256
24,"=","SLEEPER AGENT Get It Daddy",425,"+2",-8,"+6",0.919,"+0.023",93,"--",22,437,60,0.919
25,"+1","SUBLIME WITH ROME Take It Or Leave It",424,"+8",46,"-1",1.929,"+0.015",54,"--",25,424,78,2.283
26,"-3","KOOKS Junk Of The Heart",418,"-19",-32,"-23",0.915,"-0.033",91,"--",21,451,81,1.034
27,"=","MIDDLE CLASS RUT Busy Bein' Born",345,"+2",-50,"+9",1.099,"+0.007",159,"--",24,406,46,1.465
28,"=","BLINK 182 After Midnight",344,"+23",127,"+18",1.895,"+0.084",19,"--",28,344,127,1.895
29,"=","EVERLAST I Get By",338,"+17",36,"+16",1.341,"+0.149",58,"238",28,338,53,1.341
30,"+4","FLORENCE + THE MACHINE Shake It Out",328,"+17",77,"+11",1.462,"+0.046",17,"66",30,328,148,1.462
31,"+1","FOO FIGHTERS These Days",326,"+12",84,"+3",1.276,"+0.068",33,"--",31,326,87,1.37
32,"-2","NOEL GALLAGHER If I Had A Gun",315,"-1",-9,"+1",1.064,"+0.000",46,"--",30,327,107,1.238
33,"=","BLUE OCTOBER The Chills",302,"-11",-36,"+1",0.871,"-0.114",85,"--",27,358,67,1.498
34,"-3","311 Sunset In July",281,"-35",-75,"-25",1.371,"-0.089",137,"--",7,1029,323,4.133
35,"=","DEATH CAB FOR CUTIE Stay Young, Go Danci...",273,"-3",-9,"-4",0.655,"+0.017",47,"--",31,289,63,0.766
36,"=","NICKELBACK Bottoms Up",267,"+1",-6,"+3",1.289,"-0.042",23,"284",33,275,145,1.393
37,"=","MUTEMATH Blood Pressure",243,"+12",22,"+16",0.454,"+0.033",45,"--",34,243,49,0.59
38,"=","AWOLNATION Not Your Fault",214,"+11",48,"+7",0.702,"+0.028",23,"--",38,214,61,0.702
39,"=","SHE WANTS REVENGE Take The World",199,"+5",13,"+5",0.723,"-0.021",54,"--",35,199,40,0.957
40,"=","FIVE FINGER DEATH PUNCH Under And Over I...",177,"-2",5,"-2",0.467,"-0.030",68,"1015",38,184,25,0.508
41,"+1","RED HOT CHILI PEPPERS Monarchy Of Roses",156,"+28",101,"+21",0.614,"+0.057",5,"--",41,156,101,0.614
42,"-1","REDLIGHT KING Bullet In My Hand",139,"-3",-12,"-2",0.454,"-0.008",47,"--",41,153,47,0.514
43,"=","311 Count Me In",137,"+9",77,"+0",0.424,"+0.010",6,"--",43,137,77,0.424
44,"+3","KORN F/SKRILLEX/KILL THE NOISE Narcissis...",121,"+9",99,"-7",0.451,"+0.008",3,"--",44,121,106,0.451
46,"=","AVENGED SEVENFOLD Buried Alive",120,"-1",3,"-6",0.318,"+0.018",21,"--",42,121,46,0.378
45,"=","PAPA ROACH No Matter What",120,"-1",12,"-1",0.287,"-0.012",33,"--",43,121,30,0.373
47,"-3","MASTODON Curl Of The Burl",118,"-3",9,"-7",0.375,"-0.020",12,"--",42,121,20,0.395
48,"=","HOLLYWOOD UNDEAD Bullet",108,"+3",-4,"+3",0.24,"+0.009",35,"--",43,122,26,0.302
49,"=","KASABIAN Days Are Forgotten",99,"+0",12,"-2",0.128,"-0.008",12,"--",48,99,14,0.136
50,"--","ADELE Someone Like You",97,"--",52,"--",0.635,"--",1,"4",50,97,52,0.635
