"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BLACK KEYS Gold On The Ceiling",1799,"-9",-104,"-37",8.888,"-0.038",134,"164",1,1915,266,9.259
2,"=","GOTYE Somebody That I Used To Know",1643,"-16",-230,"-2",9.354,"+0.005",179,"3",1,2160,270,12.493
3,"=","GROUPLOVE Tongue Tied",1562,"-4",-175,"-9",7.296,"-0.044",173,"63",3,1768,194,8.72
4,"=","LINKIN PARK Burn It Down",1466,"+8",-175,"+8",8.119,"+0.055",45,"59",4,1644,1245,9.351
5,"=","FUN We Are Young",1381,"+1",-189,"+37",7.92,"+0.020",193,"9",1,2104,229,11.961
6,"=","OF MONSTERS AND MEN Little Talks",1322,"-5",-80,"-22",5.699,"+0.031",178,"--",6,1408,118,6.066
7,"=","IMAGINE DRAGONS It's Time",1146,"+8",-32,"-14",4.487,"+0.008",99,"120",7,1200,150,4.833
8,"=","SILVERSUN PICKUPS Bloody Mary (Nerve End...",1112,"+2",-55,"-10",4.404,"-0.035",65,"--",8,1167,476,5.027
9,"=","M83 Midnight City",1105,"-3",-183,"+10",6.815,"-0.008",184,"159",5,1470,167,7.871
10,"=","NEON TREES Everybody Talks",1081,"-7",-59,"-5",5.261,"-0.127",172,"26",7,1213,183,5.96
11,"=","OFFSPRING Days Go By",961,"+7",-40,"+13",3.725,"+0.032",33,"--",11,1006,667,3.992
12,"=","JACK WHITE Sixteen Saltines",756,"+6",21,"-1",2.253,"+0.037",58,"--",12,769,151,2.424
13,"=","DIRTY HEADS Spread Too Thin",744,"+3",-42,"-2",3.072,"-0.071",69,"--",12,795,144,3.549
14,"=","RED HOT CHILI PEPPERS Look Around",723,"+2",-157,"+25",3.274,"+0.057",114,"--",8,994,197,4.057
15,"=","WALK THE MOON Anna Sun",715,"+11",-2,"+2",2.327,"+0.045",95,"--",15,733,111,2.496
16,"+1","FUN. Some Nights",678,"+23",163,"+2",3.318,"+0.079",32,"49",16,678,170,3.318
17,"-1","SOUNDGARDEN Live To Rise",646,"-18",-141,"-7",2.716,"-0.042",56,"--",13,847,388,3.762
18,"=","FLORENCE + THE MACHINE No Light, No Ligh...",629,"+2",-9,"-4",2.745,"-0.030",72,"--",17,646,104,2.916
19,"=","GARBAGE Blood For Poppies",586,"-2",-40,"-5",2.388,"-0.047",71,"--",16,637,155,2.842
20,"+1","METRIC Youth Without Youth",581,"+5",8,"+13",1.94,"+0.039",29,"--",20,585,340,2.061
21,"-1","SWITCHFOOT Afterlife",567,"-14",-87,"-31",1.873,"-0.039",85,"--",16,656,95,2.492
22,"=","ALABAMA SHAKES Hold On",473,"+12",63,"-8",1.357,"+0.007",40,"--",22,473,96,1.357
23,"=","SHINS Simple Song",435,"+1",-139,"+29",1.456,"+0.000",141,"--",10,898,282,3.22
24,"=","CHEVELLE Hats Off To The Bull",425,"+8",-36,"+18",1.778,"+0.009",95,"--",20,487,107,1.976
25,"=","CIVIL TWILIGHT Fire Escape",332,"-8",-70,"-6",0.883,"+0.000",131,"--",20,436,58,1.571
26,"=","FOO FIGHTERS Bridge Burning",311,"+2",18,"-12",1.24,"+0.014",64,"--",26,311,62,1.24
27,"+2","LUMINEERS Ho Hey",299,"+20",46,"+16",1.178,"+0.114",45,"--",27,299,102,1.178
28,"=","ALEX CLARE Too Close",295,"+12",35,"+0",1.891,"+0.178",38,"--",28,295,65,1.891
