"Title","Artist","Spins"
"Fever","BLACK KEYS",2568
"Come With Me Now","KONGOS",2354
"Bad Blood","BASTILLE",2272
"Walker","FITZ & THE TANTRUMS",2024
"Do I Wanna Know?","ARCTIC MONKEYS",1833
"I Wanna Get Better","BLEACHERS",1736
"Magic","COLDPLAY",1650
"Giants","BEAR HANDS",1422
"Why'd You Only Call Me When...","ARCTIC MONKEYS",1346
"Come A Little Closer","CAGE THE ELEPHANT",1334
"Wait For Me","KINGS OF LEON",1265
"Lazaretto","JACK WHITE",1228
"Dangerous f/Joywave","BIG DATA",918
"Take It Or Leave It","CAGE THE ELEPHANT",907
"Sleeping With A Friend","NEON TREES",874
"Glory And Gore","LORDE",873
"Thunder Clatter","WILD CUB",855
"Best Friend","FOSTER THE PEOPLE",666
"Cardiac Arrest","BAD SUNS",625
"Best Day Of My Life","AMERICAN AUTHORS",574
"Who Needs You","ORWELLS",527
"Reverse","SOMEKINDAWONDERFUL",503
"Waves","SLEEPER AGENT",483
"Doses & Mimosas","CHERUB",463
"Bridges","BROODS",433
"Riptide","VANCE JOY",426
"This Is Gospel","PANIC! AT THE DISCO",404
"Out Of The Black","ROYAL BLOOD",400
"Habits (Stay High)","TOVE LO",380
"Think Of You","MS MR",373
"Gold","SIR SLY",363
"Take Out The Gunman","CHEVELLE",349
"Heaven Knows","PRETTY RECKLESS",344
"Guilty All The Same","LINKIN PARK",333
"Car Radio","TWENTY ONE PILOTS",328
"Take It As It Comes","J. RODDY WALSTON/THE BUSINESS",315
"One Minute More","CAPITAL CITIES",314
"Blue Moon","BECK",313
"Shark Attack","GROUPLOVE",266
"Coming Of Age","FOSTER THE PEOPLE",261
"White Lies","MAX FROST",259
"Rude","MAGIC!",256
"Until It's Gone","LINKIN PARK",248
"My Sweet Summer","DIRTY HEADS",238
"Locked In A Cage","BRICK+MORTAR",221
"Aviation High","SEMI PRECIOUS WEAPONS",220
"Alienation","MORNING PARADE",218
"Recover","CHVRCHES",211
"Do Or Die","THIRTY SECONDS TO MARS",208
"Tennis Court","LORDE",182
