"Title","Artist","Spins"
"Royals","LORDE",2205
"Demons","IMAGINE DRAGONS",2060
"Safe And Sound","CAPITAL CITIES",1803
"Out Of My League","FITZ & THE TANTRU...",1799
"Sweater Weather","NEIGHBOURHOOD",1670
"Ways To Go","GROUPLOVE",1606
"Harlem","NEW POLITICS",1511
"Pompeii","BASTILLE",1498
"If So","ATLAS GENIUS",1370
"Supersoaker","KINGS OF LEON",1284
"Radioactive","IMAGINE DRAGONS",1282
"Trying To Be Cool","PHOENIX",1186
"Elephant","TAME IMPALA",1071
"Mind Your Manners","PEARL JAM",991
"Came Back Haunted","NINE INCH NAILS",933
"Come A Little Clo...","CAGE THE ELEPHANT",930
"Purple Yellow Red...","PORTUGAL. THE MAN",756
"Get Lucky","DAFT PUNK",744
"Miss Jackson f/Lo...","PANIC! AT THE DIS...",726
"Hurricane","MS MR",665
"City Of Angels","THIRTY SECONDS TO...",611
"FKARND","PEPPER",520
"My Number","FOALS",505
"King And Lionhear...","OF MONSTERS AND M...",505
"There's No Going ...","SICK PUPPIES",442
"Hearts Like Ours","NAKED AND FAMOUS",436
"Follow Me","MUSE",433
"Hail To The King","AVENGED SEVENFOLD",424
"Right Action","FRANZ FERDINAND",403
"17 Crimes","AFI",394
"Chocolate","THE 1975",382
"Dreaming","SMALLPOOLS",380
"Pumpin Blood","NONONO",354
"Babel","MUMFORD & SONS",346
"Wake Me Up","AVICII",304
"This Disorder","FEATURES",301
"Out Of Time","STONE TEMPLE PILO...",275
"The Phoenix","FALL OUT BOY",259
"Tessellate","ALT-J",253
"Afraid","NEIGHBOURHOOD",243
"Cabin By The Sea","DIRTY HEADS",235
"I Sat By The Ocea...","QUEENS OF THE STO...",229
"Dots And Dashes (...","SILVERSUN PICKUPS",228
"Bleed Out","BLUE OCTOBER",220
"I Love You","SAID THE WHALE",196
"Way We Move","LANGHORNE SLIM",193
"Follow My Feet","UNLIKELY CANDIDAT...",187
"Unbelievers","VAMPIRE WEEKEND",167
"Do I Wanna Know?","ARCTIC MONKEYS",160
"Submarines","LUMINEERS",150
