"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOO FIGHTERS Rope",1911,"-1",-75,"+7",11.622,"+0.027",13,1,2006,0,11.622
2,"=","FOSTER THE PEOPLE Pumped Up Kicks",1501,"+21",69,"+29",7.587,"+0.206",13,2,1501,69,7.587
3,"=","RISE AGAINST Help Is On The Way",1403,"-27",-89,"-47",6.947,"-0.133",13,2,1492,69,7.451
4,"+1","DEATH CAB FOR CUTIE You Are A Tourist",1382,"+16",81,"+21",6.189,"-0.152",13,4,1382,101,6.53
5,"-1","BLACK KEYS Howlin' For You",1378,"-12",-91,"-3",6.127,"-0.069",13,2,1525,22,6.937
6,"+1","INCUBUS Adolescents",1306,"-14",-15,"-11",6.504,"-0.169",13,6,1331,57,7.024
7,"-1","MUMFORD & SONS The Cave",1304,"-18",-126,"-8",7.204,"-0.044",13,3,1450,15,7.488
8,"=","AIRBORNE TOXIC EVENT Changing",1290,"+1",-5,"-2",5.272,"-0.138",13,8,1304,87,5.581
9,"=","CAGE THE ELEPHANT Shake Me Down",1157,"-7",-5,"+7",6.991,"-0.064",13,9,1181,8,7.17
10,"=","BEASTIE BOYS Make Some Noise",1142,"-12",-85,"-18",4.295,"-0.041",13,9,1232,29,4.945
11,"=","AWOLNATION Sail",1057,"+2",70,"-22",4.035,"+0.016",13,11,1057,97,4.054
12,"=","YOUNG THE GIANT My Body",976,"-3",-77,"+10",4.21,"+0.087",13,11,1149,0,4.668
13,"=","SUBLIME WITH ROME Panic",968,"+51",341,"+4",4.603,"+0.295",13,13,968,513,4.603
14,"=","SEETHER Country Song",888,"-8",-24,"-19",4.353,"+0.009",13,13,914,49,4.448
15,"=","NAKED AND FAMOUS Young Blood",884,"-6",8,"-11",2.79,"-0.047",13,14,891,57,2.907
16,"=","SICK PUPPIES Riptide",728,"+5",0,"+5",2.798,"+0.049",13,16,736,41,2.82
17,"+1","REDLIGHT KING Old Man",519,"+8",64,"-5",2.536,"+0.024",13,17,519,74,2.546
18,"-1","ADELE Rolling In The Deep",518,"-4",15,"-11",3.052,"+0.020",13,17,522,26,3.052
19,"+2","LINKIN PARK Iridescent",473,"+15",46,"+22",2.099,"+0.060",13,19,473,114,2.152
20,"-1","MY CHEMICAL ROMANCE Bulletproof Heart",467,"+4",16,"+1",1.203,"-0.012",13,19,471,66,1.257
21,"-1","DANGER MOUSE & DANIELE LUPPI Two Against...",465,"+4",36,"-2",2.119,"+0.097",13,19,465,71,2.119
22,"=","THREE DAYS GRACE Lost In You",447,"-2",18,"+0",1.343,"+0.024",13,18,449,20,1.452
23,"=","JOY FORMIDABLE Whirring",442,"+1",24,"-6",1.294,"-0.016",13,23,442,55,1.341
