"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOO FIGHTERS Rope",1688,"-57",-223,"-56",11.03,"-0.139",20,1,2006,0,12.051
2,"=","FOSTER THE PEOPLE Pumped Up Kicks",1380,"-36",-121,"-57",6.385,"-0.181",20,2,1554,112,7.691
3,"=","DEATH CAB FOR CUTIE You Are A Tourist",1266,"-33",-116,"-49",5.358,"-0.050",20,3,1395,101,6.53
4,"=","INCUBUS Adolescents",1244,"-21",-62,"-7",6.981,"+0.027",20,4,1333,57,7.056
5,"=","MUMFORD & SONS The Cave",1174,"-28",-130,"-10",6.337,"-0.167",20,3,1450,15,7.488
6,"=","RISE AGAINST Help Is On The Way",1132,"-42",-271,"-15",6.186,"-0.060",20,2,1492,69,7.451
7,"=","BLACK KEYS Howlin' For You",1113,"-53",-265,"-41",4.877,"-0.113",20,2,1525,22,6.937
8,"=","AIRBORNE TOXIC EVENT Changing",1092,"-57",-198,"-58",4.088,"-0.193",20,8,1304,87,5.581
9,"=","CAGE THE ELEPHANT Shake Me Down",990,"-26",-167,"-19",6.01,"-0.105",20,9,1181,8,7.17
10,"+1","AWOLNATION Sail",984,"-23",-73,"-25",4.144,"+0.011",20,9,1086,97,4.309
11,"-1","SUBLIME WITH ROME Panic",976,"-35",8,"-86",4.325,"-0.217",20,10,1063,513,5.02
12,"=","BEASTIE BOYS Make Some Noise",940,"-45",-202,"-33",3.246,"-0.066",20,9,1232,29,4.945
13,"=","YOUNG THE GIANT My Body",824,"-33",-152,"-30",3.645,"-0.164",20,11,1149,0,4.668
14,"=","NAKED AND FAMOUS Young Blood",799,"-17",-85,"-11",3.036,"+0.035",20,14,891,57,3.083
15,"=","SEETHER Country Song",787,"-19",-101,"-11",3.988,"-0.061",20,13,914,49,4.448
16,"=","SICK PUPPIES Riptide",701,"-16",-27,"-21",2.833,"+0.002",20,16,750,41,2.938
17,"=","REDLIGHT KING Old Man",544,"-2",25,"-10",2.277,"-0.048",20,17,554,82,2.689
18,"=","ADELE Rolling In The Deep",456,"-6",-62,"-2",2.828,"+0.054",20,17,522,26,3.121
19,"+1","JOY FORMIDABLE Whirring",444,"+1",2,"+0",1.385,"+0.048",20,19,460,55,1.427
20,"+1","MY CHEMICAL ROMANCE Bulletproof Heart",434,"-7",-33,"-11",1.213,"+0.020",20,19,479,66,1.329
21,"-2","LINKIN PARK Iridescent",432,"-23",-41,"-38",2.31,"-0.065",20,19,483,114,2.386
22,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",403,"-15",-62,"-19",1.657,"-0.045",20,19,465,71,2.155
