"Title","Artist","Spins"
"Spirits","THE STRUMBELLAS",3096
"Ride","TWENTY ONE PILOTS",2976
"Ophelia","LUMINEERS",2657
"Walking On A Dream","EMPIRE OF THE SUN",2109
"Kiss This","THE STRUTS",1983
"Bored To Death","BLINK 182",1957
"Woman Woman","AWOLNATION",1956
"HandClap","FITZ & THE TANTRUMS",1944
"First","COLD WAR KIDS",1860
"Dark Necessities","RED HOT CHILI PEPPERS",1826
"Genghis Khan","MIIKE SNOW",1749
"Gone","JR JR",1609
"Way Down We Go","KALEO",1574
"2am","BEAR HANDS",1298
"Take It From Me","KONGOS",1186
"Brazil","DECLAN MCKENNA",1128
"Soundcheck","CATFISH AND THE BOTTLEMEN",1111
"Destruction","JOYWAVE",1004
"The Sound","THE 1975",918
"Circadian Rhythm (Last Dance)","SILVERSUN PICKUPS",869
"Trouble","CAGE THE ELEPHANT",774
"The Sound Of Silence","DISTURBED",769
"King Of The World","WEEZER",744
"River","BISHOP",718
"Something To Believe In","YOUNG THE GIANT",578
"Color","FINISH TICKET",492
"Good Help (Is So Hard To Find)","DEATH CAB FOR CUTIE",449
"Loud(y)","LEWIS DEL MAR",394
"Free","BROODS",315
"Conqueror","AURORA",313
"Switchblade","HOLY WHITE HOUNDS",300
"I Need Never Get Old","NATHANIEL RATELIFF/NIGHTSWEATS",297
"Worry","JACK GARRATT",247
"Born Again Teen","LUCIUS",244
"America's Sweetheart","ELLE KING",243
"Pretty Pimpin","KURT VILE",242
"Run Or Hide","RUN RIVER NORTH",235
"Burn The Witch","RADIOHEAD",234
"Drugs","DREAMERS",230
"The Less I Know The Better","TAME IMPALA",214
"Fire","BARNS COURTNEY",207
"Your Love Could Start A War","UNLIKELY CANDIDATES",201
"You And I","PVRIS",190
"Throw Down Your Guns","WILD BELLE",186
"No Type","NEW BEAT FUND",183
"NoLo","GRACE MITCHELL",177
"Home","BLUE OCTOBER",173
"Critical Mistakes","888",165
"Ain't No Man","AVETT BROTHERS",156
"The Devil's Bleeding Crown","VOLBEAT",154
