"Title","Artist","Spins"
"Burn It Down","LINKIN PARK",1699
"Some Nights","FUN.",1640
"Little Talks","OF MONSTERS AND MEN",1590
"Too Close","ALEX CLARE",1513
"It's Time","IMAGINE DRAGONS",1468
"Oh Love","GREEN DAY",1433
"Tongue Tied","GROUPLOVE",1396
"Gold On The Ceiling","BLACK KEYS",1366
"Runaways","KILLERS",1203
"Days Go By","OFFSPRING",1197
"Anna Sun","WALK THE MOON",1089
"Ho Hey","LUMINEERS",1077
"Bloody Mary (Nerve E...","SILVERSUN PICKUPS",1047
"Kill Your Heroes","AWOLNATION",729
"45","GASLIGHT ANTHEM",704
"Hold On","ALABAMA SHAKES",619
"Youth Without Youth","METRIC",614
"Spread Too Thin","DIRTY HEADS",594
"Take A Walk","PASSION PIT",587
"Settle Down","NO DOUBT",559
"Hats Off To The Bull","CHEVELLE",496
"Unity","SHINEDOWN",483
"Little Black Submari...","BLACK KEYS",440
"Trojans","ATLAS GENIUS",435
"Wait For Me","RISE AGAINST",413
"Jump Into The Fog","WOMBATS",404
"Eyes Wide Open","GOTYE",357
"Headlights","MORNING PARADE",348
"Strange Attractor","ANIMAL KINGDOM",260
"The Celestials","SMASHING PUMPKINS",252
"Live To Rise","SOUNDGARDEN",247
"Lights","ELLIE GOULDING",241
"Reunion","M83",233
"Lost In Forever","P.O.D.",230
"Houdini","FOSTER THE PEOPLE",214
"Gimme Twice","THE ROYAL CONCEPT",211
"Weatherman","DEAD SARA",211
"No Light, No Light","FLORENCE + THE MACHI...",210
"Dedication","ROME",209
"This Head I Hold","ELECTRIC GUEST",176
"Afterlife","SWITCHFOOT",176
"Sleep Alone","TWO DOOR CINEMA CLUB",171
"Sixteen Saltines","JACK WHITE",158
"Here And Now","SEETHER",154
"The Afterlife","BUSH",121
"Survival","MUSE",121
"Top Of The World","SLIGHTLY STOOPID",117
"Coming Down","FIVE FINGER DEATH PU...",110
"Octopus","BLOC PARTY",106
"All Of Me","TANLINES",106
