"Title","Artist","Spins"
"Too Close","ALEX CLARE",1938
"Some Nights","FUN.",1745
"Oh Love","GREEN DAY",1605
"It's Time","IMAGINE DRAGONS",1547
"Ho Hey","LUMINEERS",1531
"Burn It Down","LINKIN PARK",1386
"Little Talks","OF MONSTERS AND MEN",1382
"Runaways","KILLERS",1325
"I Will Wait","MUMFORD & SONS",1285
"Tongue Tied","GROUPLOVE",1178
"Kill Your Heroes","AWOLNATION",1022
"45","GASLIGHT ANTHEM",972
"Little Black Submari...","BLACK KEYS",884
"Take A Walk","PASSION PIT",814
"Days Go By","OFFSPRING",748
"Hold On","ALABAMA SHAKES",566
"Trojans","ATLAS GENIUS",517
"Wait For Me","RISE AGAINST",498
"Headlights","MORNING PARADE",493
"Jump Into The Fog","WOMBATS",483
"Settle Down","NO DOUBT",478
"Unity","SHINEDOWN",473
"Chalk Outline","THREE DAYS GRACE",414
"Madness","MUSE",356
"Youth Without Youth","METRIC",334
"Sleep Alone","TWO DOOR CINEMA CLUB",333
"Itchin' On A Photogr...","GROUPLOVE",325
"We Come Running","YOUNGBLOOD HAWKE",323
"Top Of The World","SLIGHTLY STOOPID",314
"Lost In Forever","P.O.D.",294
"Reunion","M83",290
"Here And Now","SEETHER",277
"Lights","ELLIE GOULDING",269
"The Afterlife","BUSH",234
"Hurts Like Heaven","COLDPLAY",223
"The Celestials","SMASHING PUMPKINS",223
"Gimme Twice","THE ROYAL CONCEPT",191
"Freedom At 21","JACK WHITE",187
"Still Swingin","PAPA ROACH",181
"Eyes Wide Open","GOTYE",177
"Lost In The Echo","LINKIN PARK",167
"Coming Down","FIVE FINGER DEATH PU...",137
"Promises","NERO",136
"Professional Griefer...","DEADMAU5 F/GERARD WA...",124
"Dance All Night f/Ma...","DIRTY HEADS",124
"Mountain Sound","OF MONSTERS AND MEN",120
"Let's Go","MATT AND KIM",110
"Comeback","REDLIGHT KING",94
"Spectrum","FLORENCE + THE MACHI...",92
"Away Frm U","OBERHOFER",92
