"Title","Artist","Spins"
"Royals","LORDE",2218
"Demons","IMAGINE DRAGONS",2063
"Safe And Sound","CAPITAL CITIES",1816
"Out Of My League","FITZ & THE TANTRU...",1782
"Sweater Weather","NEIGHBOURHOOD",1698
"Ways To Go","GROUPLOVE",1594
"Harlem","NEW POLITICS",1499
"Pompeii","BASTILLE",1474
"If So","ATLAS GENIUS",1382
"Radioactive","IMAGINE DRAGONS",1282
"Supersoaker","KINGS OF LEON",1277
"Trying To Be Cool","PHOENIX",1163
"Elephant","TAME IMPALA",1057
"Mind Your Manners","PEARL JAM",1007
"Came Back Haunted","NINE INCH NAILS",945
"Come A Little Clo...","CAGE THE ELEPHANT",886
"Get Lucky","DAFT PUNK",764
"Purple Yellow Red...","PORTUGAL. THE MAN",753
"Miss Jackson f/Lo...","PANIC! AT THE DIS...",716
"Hurricane","MS MR",652
"City Of Angels","THIRTY SECONDS TO...",597
"King And Lionhear...","OF MONSTERS AND M...",538
"FKARND","PEPPER",521
"My Number","FOALS",513
"Follow Me","MUSE",438
"There's No Going ...","SICK PUPPIES",437
"Hearts Like Ours","NAKED AND FAMOUS",429
"Hail To The King","AVENGED SEVENFOLD",420
"Right Action","FRANZ FERDINAND",399
"Dreaming","SMALLPOOLS",391
"17 Crimes","AFI",382
"Chocolate","THE 1975",375
"Babel","MUMFORD & SONS",373
"Pumpin Blood","NONONO",343
"This Disorder","FEATURES",301
"Wake Me Up","AVICII",287
"Out Of Time","STONE TEMPLE PILO...",265
"The Phoenix","FALL OUT BOY",260
"Tessellate","ALT-J",251
"Cabin By The Sea","DIRTY HEADS",248
"Afraid","NEIGHBOURHOOD",235
"Dots And Dashes (...","SILVERSUN PICKUPS",234
"I Sat By The Ocea...","QUEENS OF THE STO...",223
"Bleed Out","BLUE OCTOBER",210
"I Love You","SAID THE WHALE",199
"Way We Move","LANGHORNE SLIM",194
"Follow My Feet","UNLIKELY CANDIDAT...",184
"Unbelievers","VAMPIRE WEEKEND",159
"Do I Wanna Know?","ARCTIC MONKEYS",156
"Submarines","LUMINEERS",153
