"Title","Artist","Spins"
"Something From Nothing","FOO FIGHTERS",2692
"Take Me To Church","HOZIER",2283
"Stolen Dance","MILKY CHANCE",2237
"R U Mine?","ARCTIC MONKEYS",2082
"Cigarette Daydreams","CAGE THE ELEPHANT",2050
"I Bet My Life","IMAGINE DRAGONS",2014
"Shut Up And Dance","WALK THE MOON",1912
"Centuries","FALL OUT BOY",1743
"Dangerous f/Joywave","BIG DATA",1547
"Rollercoaster","BLEACHERS",1425
"Figure It Out","ROYAL BLOOD",1407
"Beggin For Thread","BANKS",1368
"Yellow Flicker Beat","LORDE",1101
"Lampshades On Fire","MODEST MOUSE",1060
"Agora","BEAR HANDS",1003
"Flaws","BASTILLE",962
"The Only Way Out","BUSH",959
"Fools Gold","FITZ & THE TANTRUMS",952
"Long Way Down","ROBERT DELONG",932
"Budapest","GEORGE EZRA",818
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",783
"Everywhere I Go (Kings &...","NEW POLITICS",710
"Kathleen","CATFISH AND THE BOTTLEMEN",698
"Gooey","GLASS ANIMALS",630
"Bad Habit","KOOKS",557
"Every Breaking Wave","U2",542
"Tragedy + Time","RISE AGAINST",515
"Till It's Gone","YELAWOLF",462
"Happy Idiot","TV ON THE RADIO",442
"Sound Of Change","DIRTY HEADS",401
"Final Masquerade","LINKIN PARK",372
"Every Other Freckle","ALT-J",364
"Da Vinci","WEEZER",354
"Mess Is Mine","VANCE JOY",341
"Reflections","MISTERWIVES",304
"Somebody New","JOYWAVE",267
"Crystallized","YOUNG THE GIANT",243
"Wrong","AIRBORNE TOXIC EVENT",234
"All This Could Be Yours","COLD WAR KIDS",229
"Trainwreck 1979","DEATH FROM ABOVE 1979",215
"Gotta Get Away","BLACK KEYS",193
"I Am Machine","THREE DAYS GRACE",185
"Weight Of Love","BLACK KEYS",173
"Cool Kids","ECHOSMITH",158
"Same Damn Life","SEETHER",155
"Room To Breathe","YOU ME AT SIX",143
"The Righteous One","ORWELLS",141
"Geronimo","SHEPPARD",140
"Gold","CHET FAKER",132
"Violent Shiver","BENJAMIN BOOKER",129
