"Title","Artist","Spins"
"Radioactive","IMAGINE DRAGONS",2153
"Stubborn Love","LUMINEERS",1714
"Mountain Sound","OF MONSTERS AND M...",1672
"Lover Of The Ligh...","MUMFORD & SONS",1501
"The Pit","SILVERSUN PICKUPS",1458
"Up In The Air","THIRTY SECONDS TO...",1395
"Madness","MUSE",1392
"Panic Station","MUSE",1371
"Sweater Weather","NEIGHBOURHOOD",1309
"Safe And Sound","CAPITAL CITIES",1308
"Trojans","ATLAS GENIUS",1297
"Entertainment","PHOENIX",1154
"My Songs Know Wha...","FALL OUT BOY",1118
"Timeless","AIRBORNE TOXIC EV...",869
"San Francisco","THE MOWGLI'S",793
"Hero","FAMILY OF THE YEA...",757
"Holding On To You","TWENTY ONE PILOTS",707
"Carried Away","PASSION PIT",650
"Inhaler","FOALS",635
"Breezeblocks","ALT-J",621
"Harlem","NEW POLITICS",534
"Out Of My League","FITZ & THE TANTRU...",533
"Diane Young","VAMPIRE WEEKEND",503
"Down The Road","C2C",473
"Recovery","FRANK TURNER",468
"Now","PARAMORE",460
"Black Chandelier","BIFFY CLYRO",342
"The High Road","THREE DAYS GRACE",325
"Castle Of Glass","LINKIN PARK",311
"Dead Man's Shoes","THE VIRGINMARYS",298
"Soothe My Soul","DEPECHE MODE",258
"If So","ATLAS GENIUS",230
"Demons","IMAGINE DRAGONS",219
"Miracle Mile","COLD WAR KIDS",215
"Sacrilege","YEAH YEAH YEAHS",206
"Same Love f/Mary ...","MACKLEMORE & RYAN...",199
"Aunt Betty","MIDDLE CLASS RUT",198
"Where Will We Go","IAMDYNAMITE",192
"Global Concepts","ROBERT DELONG",191
"All The Time","STROKES",182
"Hollow","ALICE IN CHAINS",181
"From Can To Can't","COREY TAYLOR/DAVE...",178
"I Love Lamp","RDGLDGRN",176
"A Tattered Line O...","POSTAL SERVICE",174
"Home","PHILLIP PHILLIPS",156
"Sex","1975",147
"Before I Die","PAPA ROACH",146
"X-Kid","GREEN DAY",139
"I'll Follow You","SHINEDOWN",135
"By Crooked Steps","SOUNDGARDEN",133
