"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOSTER THE PEOPLE Pumped Up Kicks",1729,"+26",-8,"+28",8.574,"+0.213",59,1,1739,265,8.866
2,"=","DEATH CAB FOR CUTIE You Are A Tourist",1510,"+4",-122,"+35",6.776,"+0.036",59,2,1688,226,7.892
3,"=","FOO FIGHTERS Walk",1394,"+34",171,"+24",6.993,"+0.253",41,3,1394,354,6.993
4,"=","COLDPLAY Every Teardrop Is A Waterfall",1312,"+17",4,"+13",6.14,"+0.111",36,4,1312,829,6.882
5,"=","INCUBUS Adolescents",1293,"-2",-72,"+23",7.534,"+0.074",59,3,1436,162,8.791
6,"=","SUBLIME WITH ROME Panic",1275,"+24",-19,"+47",5.409,"+0.211",59,4,1321,513,6.557
7,"=","AIRBORNE TOXIC EVENT Changing",1230,"+8",-17,"+17",5.142,"+0.061",59,4,1304,191,5.581
8,"=","AWOLNATION Sail",1168,"+21",27,"+6",4.539,"+0.102",59,8,1168,130,4.715
9,"=","FOO FIGHTERS Rope",1109,"+4",-44,"+19",6.684,"-0.001",59,1,2006,128,12.051
10,"=","NAKED AND FAMOUS Young Blood",1065,"+3",16,"-13",3.936,"+0.057",59,9,1065,135,4.105
11,"=","MUMFORD & SONS The Cave",1063,"+1",27,"-1",4.911,"+0.004",59,3,1450,89,7.488
12,"=","BLACK KEYS Howlin' For You",1023,"-5",-27,"-5",5.899,"-0.162",59,2,1525,146,6.937
13,"=","311 Sunset In July",915,"+15",24,"+7",3.776,"+0.112",33,13,915,323,3.923
14,"+1","CAGE THE ELEPHANT Shake Me Down",880,"+6",49,"+16",6.429,"+0.134",59,9,1181,49,7.17
15,"-1","RISE AGAINST Help Is On The Way",871,"-13",-144,"+4",4.03,"-0.172",59,2,1492,103,7.451
16,"=","SEETHER Country Song",791,"+14",-10,"+29",3.955,"+0.068",59,11,997,180,5.345
17,"=","CAGE THE ELEPHANT Around My Head",732,"+9",18,"-1",2.364,"+0.063",59,17,732,123,2.487
18,"=","JOY FORMIDABLE Whirring",702,"+17",51,"+17",2.146,"+0.096",59,18,702,121,2.146
19,"=","RISE AGAINST Make It Stop (September's.....",655,"+12",48,"+3",3.087,"+0.160",41,19,655,153,3.097
20,"=","SICK PUPPIES Riptide",552,"-7",-91,"+15",2.089,"-0.091",59,16,772,77,2.991
21,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",539,"+0",-47,"+5",1.831,"+0.032",59,19,598,99,2.155
22,"=","LINKIN PARK Iridescent",518,"-8",-7,"-9",1.78,"+0.021",59,19,526,114,2.386
23,"=","AVENGED SEVENFOLD So Far Away",510,"+8",-6,"+11",2.021,"+0.043",59,22,529,115,2.16
24,"=","REDLIGHT KING Old Man",484,"-7",-43,"-1",1.722,"-0.040",59,17,592,82,2.689
25,"+1","TWO DOOR CINEMA CLUB What You Know",466,"+6",3,"+11",1.481,"+0.085",59,25,468,81,1.701
26,"-1","ADELE Rolling In The Deep",465,"-1",43,"+2",1.603,"+0.016",59,17,522,43,3.181
27,"=","MUMFORD & SONS Roll Away Your Stone",404,"+2",36,"-8",1.452,"-0.059",48,26,409,89,1.534
28,"=","CAKE Long Time",404,"+7",19,"+2",1.703,"+0.043",59,27,404,63,1.703
29,"=","THREE DAYS GRACE Lost In You",396,"+2",16,"+2",2.537,"+0.023",59,18,449,56,2.537
30,"=","PARAMORE Monster",347,"+4",24,"-6",1.198,"+0.026",31,30,347,188,1.495
31,"=","A DAY TO REMEMBER All Signs Point To Lau...",281,"+6",0,"+2",1.293,"+0.050",38,31,281,79,1.298
32,"=","KORN Get Up f/Skrillex",270,"+5",4,"+2",1.237,"+0.057",59,32,270,46,1.237
33,"=","TV ON THE RADIO Will Do",247,"-1",-11,"-5",0.683,"+0.006",59,32,259,58,0.699
34,"+1","STROKES Taken For A Fool",237,"+5",4,"+8",0.801,"-0.012",45,34,238,68,1.148
