"Title","Artist","Spins"
"Radioactive","IMAGINE DRAGONS",2115
"Sweater Weather","NEIGHBOURHOOD",1656
"Panic Station","MUSE",1622
"Safe And Sound","CAPITAL CITIES",1579
"Up In The Air","THIRTY SECONDS TO...",1530
"Stubborn Love","LUMINEERS",1527
"Mountain Sound","OF MONSTERS AND M...",1513
"My Songs Know Wha...","FALL OUT BOY",1305
"Lover Of The Ligh...","MUMFORD & SONS",1273
"Madness","MUSE",1232
"Entertainment","PHOENIX",1184
"San Francisco","THE MOWGLI'S",976
"Hero","FAMILY OF THE YEA...",964
"Holding On To You","TWENTY ONE PILOTS",961
"Harlem","NEW POLITICS",835
"Breezeblocks","ALT-J",807
"Out Of My League","FITZ & THE TANTRU...",708
"Diane Young","VAMPIRE WEEKEND",692
"Recovery","FRANK TURNER",574
"Inhaler","FOALS",574
"My God Is The Sun","QUEENS OF THE STO...",476
"Carried Away","PASSION PIT",460
"Down The Road","C2C",446
"Demons","IMAGINE DRAGONS",428
"Soothe My Soul","DEPECHE MODE",373
"The High Road","THREE DAYS GRACE",373
"Get Lucky","DAFT PUNK",366
"Black Chandelier","BIFFY CLYRO",352
"Same Love f/Mary ...","MACKLEMORE & RYAN...",328
"Miracle Mile","COLD WAR KIDS",317
"Timeless","AIRBORNE TOXIC EV...",298
"If So","ATLAS GENIUS",293
"Dead Man's Shoes","THE VIRGINMARYS",282
"Castle Of Glass","LINKIN PARK",248
"I Will Steal You ...","JIMMY EAT WORLD",219
"I'll Follow You","SHINEDOWN",205
"Sex","1975",191
"Sacrilege","YEAH YEAH YEAHS",187
"Aunt Betty","MIDDLE CLASS RUT",172
"Before I Die","PAPA ROACH",165
"From Nowhere","DAN CROLL",164
"Cabin By The Sea","DIRTY HEADS",163
"Awkward","SAN CISCO",157
"This Disorder","FEATURES",147
"Hurricane","MS MR",145
"Global Concepts","ROBERT DELONG",143
"I Love Lamp","RDGLDGRN",137
"Elephant","TAME IMPALA",133
"Demon To Lean On","WAVVES",133
"From Can To Can't","COREY TAYLOR/DAVE...",131
