"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FOSTER THE PEOPLE Pumped Up Kicks",1697,0,14,-11,8.216,-0.158,39,1,1715,265,8.511
2,"=","DEATH CAB FOR CUTIE You Are A Tourist",1591,-10,37,-38,7.018,-0.09,39,2,1601,226,7.108
3,"=","INCUBUS Adolescents",1431,6,21,-2,8.327,0.041,39,3,1431,162,8.791
4,"=","FOO FIGHTERS Rope",1406,-12,-169,36,9.496,-0.023,39,1,2006,128,12.051
5,"=","SUBLIME WITH ROME Panic",1317,14,120,2,6.474,0.021,39,5,1317,513,6.474
6,"=","AIRBORNE TOXIC EVENT Changing",1287,21,10,27,4.946,0.113,39,5,1304,191,5.581
7,"=","MUMFORD & SONS The Cave",1128,-7,-51,-3,6.064,-0.079,39,3,1450,89,7.488
8,"+2","COLDPLAY Every Teardrop Is A Waterfall",1110,31,224,-16,6.449,0.087,16,8,1110,829,6.449
9,"-1","RISE AGAINST Help Is On The Way",1102,-3,-20,21,5.553,-0.048,39,2,1492,103,7.451
10,"+1","AWOLNATION Sail",1070,17,-11,31,3.87,-0.059,39,9,1114,130,4.715
11,"-2","BLACK KEYS Howlin' For You",1061,-20,-154,-7,5.006,-0.197,39,2,1525,146,6.937
12,"=","SEETHER Country Song",958,-5,-37,-14,5.219,0.009,39,11,997,180,5.345
13,"+1","NAKED AND FAMOUS Young Blood",953,9,21,3,3.609,0.071,39,13,953,135,3.609
14,"-1","CAGE THE ELEPHANT Shake Me Down",935,-13,-55,-1,5.955,-0.075,39,9,1181,47,7.17
15,"+1","FOO FIGHTERS Walk",828,39,304,-7,3.877,0.134,21,15,828,354,3.877
16,"-1","YOUNG THE GIANT My Body",802,-5,-32,6,3.071,-0.016,39,11,1149,54,4.668
17,"=","SICK PUPPIES Riptide",765,-4,-2,-4,2.954,0.006,39,16,771,77,2.954
18,"=","311 Sunset In July",635,38,253,3,3.623,0.237,13,18,635,323,3.623
19,"=","REDLIGHT KING Old Man",566,-6,-4,-6,2.296,-0.048,39,17,592,82,2.689
20,"=","DANGER MOUSE & DANIELE LUPPI Two Against...",565,4,45,-7,1.921,0.05,39,19,565,99,2.155
21,"=","CAGE THE ELEPHANT Around My Head",564,5,85,-5,2.002,0.039,39,20,564,123,2.008
22,"+3","LINKIN PARK Iridescent",503,18,7,31,2.149,0.002,39,19,511,114,2.386
23,"-1","BEASTIE BOYS Make Some Noise",503,-36,-227,7,1.586,-0.117,39,9,1232,29,4.945
24,"-1","JOY FORMIDABLE Whirring",498,-5,10,-3,1.474,-0.046,39,18,508,64,1.52
25,"-1","ADELE Rolling In The Deep",476,-14,-19,-25,2.301,-0.203,39,17,522,38,3.181
26,"+1","RISE AGAINST Make It Stop (September's.....",454,8,82,-6,2.193,0.164,21,26,454,153,2.193
27,"+1","AVENGED SEVENFOLD So Far Away",444,8,15,-2,1.746,0.026,39,25,444,115,1.805
28,"-2","MY CHEMICAL ROMANCE Bulletproof Heart",439,-14,-42,-19,1.1,-0.064,39,19,494,67,1.412
29,"=","TWO DOOR CINEMA CLUB What You Know",437,7,40,-1,1.443,0.006,39,25,437,81,1.443
30,"=","THREE DAYS GRACE Lost In You",426,2,-7,8,1.975,0.13,39,18,449,56,1.975
31,"=","CAKE Long Time",341,-5,-1,-13,1.125,-0.008,39,28,350,63,1.14
32,"=","PANIC AT THE DISCO The Ballad Of Mona Li...",296,-12,-46,-3,1.387,-0.06,39,25,374,81,1.683
33,"=","MUMFORD & SONS Roll Away Your Stone",283,6,21,-7,1.021,0.125,28,33,283,89,1.021
34,"=","PAPA ROACH Burn",267,0,-1,0,2.04,0.123,39,25,405,41,2.4
35,"+1","PARAMORE Monster",263,11,57,-3,1.384,0.044,11,35,263,188,1.495
36,"-1","KORN Get Up f/Skrillex",255,-7,13,-21,1.064,-0.018,39,33,262,46,1.082
37,"+1","TV ON THE RADIO Will Do",242,-1,3,-11,0.619,-0.025,39,34,259,58,0.699
38,"-1","NEON TREES Your Surrender",235,-17,-73,-13,0.602,-0.104,39,24,398,49,1.328
39,"+2","10 YEARS Fix Me",223,16,48,15,1.726,0.229,25,39,223,48,1.726
40,"-1","STROKES Taken For A Fool",209,0,14,-4,0.919,-0.024,25,39,209,68,0.993
41,"+1","STROKES Under Cover Of Darkness",202,-4,-36,-1,0.649,-0.019,39,18,452,41,1.234
42,"+2","SIXX A.M. Lies Of The Beautiful People",200,1,-9,0,0.71,-0.007,39,37,215,37,0.77
43,"=","LYKKE LI Get Some",199,-1,-9,-1,0.472,-0.076,39,33,230,40,1.009
44,"-4","BAYSIDE Sick Sick Sick",190,-18,-57,-28,0.511,-0.026,39,31,265,39,0.639
45,"=","DISTURBED Warrior",189,-4,-17,-8,0.808,-0.012,39,35,208,41,0.958
46,"=","A DAY TO REMEMBER All Signs Point To Lau...",181,6,35,9,0.925,0.076,18,46,181,42,0.925
47,"+1","MIDDLE CLASS RUT Busy Bein' Born",176,8,18,7,0.472,0.034,35,43,176,46,0.472
48,"-1","MY MORNING JACKET Holdin On To Black Met...",171,-2,-2,-2,0.551,-0.009,39,40,178,52,0.678
49,"+1","TAKING BACK SUNDAY Faith (When I Let You...",158,5,38,4,0.292,0.045,2,49,158,38,0.292
50,"-1","COMPANY OF THIEVES Death Of Communicatio...",153,-5,-14,-7,0.431,0.003,39,42,167,46,0.477
