"Title","Artist","Spins"
"Fever","BLACK KEYS",2584
"Come With Me Now","KONGOS",2374
"Bad Blood","BASTILLE",2275
"Walker","FITZ & THE TANTRUMS",2037
"Do I Wanna Know?","ARCTIC MONKEYS",1837
"I Wanna Get Better","BLEACHERS",1697
"Magic","COLDPLAY",1658
"Giants","BEAR HANDS",1377
"Come A Little Closer","CAGE THE ELEPHANT",1358
"Why'd You Only Call Me When...","ARCTIC MONKEYS",1312
"Wait For Me","KINGS OF LEON",1305
"Lazaretto","JACK WHITE",1174
"Sleeping With A Friend","NEON TREES",922
"Glory And Gore","LORDE",896
"Dangerous f/Joywave","BIG DATA",892
"Take It Or Leave It","CAGE THE ELEPHANT",877
"Thunder Clatter","WILD CUB",849
"Best Friend","FOSTER THE PEOPLE",642
"Cardiac Arrest","BAD SUNS",612
"Best Day Of My Life","AMERICAN AUTHORS",569
"Who Needs You","ORWELLS",540
"Reverse","SOMEKINDAWONDERFUL",492
"Doses & Mimosas","CHERUB",479
"Waves","SLEEPER AGENT",477
"Bridges","BROODS",436
"Out Of The Black","ROYAL BLOOD",397
"Riptide","VANCE JOY",391
"This Is Gospel","PANIC! AT THE DISCO",391
"Gold","SIR SLY",381
"Guilty All The Same","LINKIN PARK",380
"Think Of You","MS MR",376
"Take Out The Gunman","CHEVELLE",358
"Heaven Knows","PRETTY RECKLESS",349
"Habits (Stay High)","TOVE LO",347
"Blue Moon","BECK",332
"One Minute More","CAPITAL CITIES",315
"Take It As It Comes","J. RODDY WALSTON/THE BUSINESS",310
"Car Radio","TWENTY ONE PILOTS",310
"Coming Of Age","FOSTER THE PEOPLE",283
"Shark Attack","GROUPLOVE",275
"White Lies","MAX FROST",244
"Locked In A Cage","BRICK+MORTAR",236
"Rude","MAGIC!",232
"Alienation","MORNING PARADE",227
"Until It's Gone","LINKIN PARK",212
"Aviation High","SEMI PRECIOUS WEAPONS",209
"Recover","CHVRCHES",205
"Do Or Die","THIRTY SECONDS TO MARS",203
"My Sweet Summer","DIRTY HEADS",196
"Let Her Go","PASSENGER",180
