"Title","Artist","Spins"
"Renegades","X AMBASSADORS",2556
"Dead Inside","MUSE",2368
"Tear In My Heart","TWENTY ONE PILOTS",2252
"Crystals","OF MONSTERS AND MEN",1851
"Mess Is Mine","VANCE JOY",1815
"Believe","MUMFORD & SONS",1770
"Black Sun","DEATH CAB FOR CUTIE",1675
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",1639
"Shut Up And Dance","WALK THE MOON",1571
"My Type","SAINT MOTEL",1516
"The Wolf","MUMFORD & SONS",1472
"Hollow Moon (Bad Wolf)","AWOLNATION",1337
"Hold Back The River","JAMES BAY",1244
"Don't Wanna Fight","ALABAMA SHAKES",1218
"Moaning Lisa Smile","WOLF ALICE",1188
"Sorry","MEG MYERS",1119
"Ex's and Oh's","ELLE KING",1038
"Shots","IMAGINE DRAGONS",1027
"First","COLD WAR KIDS",941
"Peaches","IN THE VALLEY BELOW",884
"Hallelujah","PANIC! AT THE DISCO",808
"Little Monster","ROYAL BLOOD",741
"Congregation","FOO FIGHTERS",724
"Electric Love","BORNS",586
"Contagious","NIGHT RIOTS",563
"Ship To Wreck","FLORENCE + THE MACHINE",521
"Wherever You Go","SUBLIME WITH ROME",502
"Failure","BREAKING BENJAMIN",480
"Coming For You","OFFSPRING",447
"The Ground Walks, With Time...","MODEST MOUSE",437
"West End Kids","NEW POLITICS",397
"Uma Thurman","FALL OUT BOY",395
"Black Mambo","GLASS ANIMALS",380
"Cocoon","CATFISH AND THE BOTTLEMEN",373
"Painted","MS MR",364
"Greek Tragedy","WOMBATS",335
"Like A River Runs","BLEACHERS",298
"Could Have Been Me","THE STRUTS",288
"I'm In Love With My Life","PHASES",278
"Sedona","HOUNDMOUTH",253
"2 Heads","COLEMAN HELL",247
"American You","YELAWOLF",236
"Holy Dove","CIVIL TWILIGHT",229
"The Shade (I Want It All)","METRIC",218
"Can You Blame Me","MATT AND KIM",216
"The Prophet","SLIGHTLY STOOPID",204
"Hunger Of The Pine","ALT-J",196
"Songs I Can't Listen To","NEON TREES",194
"Get Closer","LIFE IN FILM",192
"Now","JOYWAVE",167
