"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","GOTYE Somebody That I Used To Know",2005,10,89,-19,9.544,0.146,84,"--",1,2005,270,9.544
2,"=","BLACK KEYS Lonely Boy",1750,-5,-121,44,8.551,0.011,123,"--",1,2170,963,11.053
3,"=","FUN We Are Young",1599,27,187,-3,7.718,0.322,98,"1",3,1599,229,7.718
4,"=","AWOLNATION Not Your Fault",1449,3,31,-28,5.609,-0.036,151,"229",4,1455,132,5.645
5,"=","FOO FIGHTERS These Days",1420,-21,-5,-5,6.404,-0.031,161,"404",2,1683,204,8.614
6,"=","FOSTER THE PEOPLE Don't Stop (Color On T...",1296,18,35,14,4.68,0.167,121,"99",6,1296,213,4.68
7,"=","RISE AGAINST Satellite",1234,26,30,24,5.111,0.337,114,"746",7,1234,189,5.449
8,"=","YOUNG THE GIANT Cough Syrup",1079,-6,-82,16,5.124,0.257,237,"73",2,1548,155,7.059
9,"=","GROUPLOVE Tongue Tied",1059,16,90,16,3.951,0.141,78,"180",9,1059,194,3.991
10,"+1","COLDPLAY Paradise",1007,9,-55,30,5.245,-0.036,165,"22",1,1757,369,8.687
11,"-1","CHEVELLE Face To The Floor",983,-16,-74,-15,4.638,-0.051,149,"--",8,1103,275,5.372
12,"=","M83 Midnight City",886,15,47,17,3.546,0.216,89,"128",12,886,167,3.714
13,"=","FLORENCE + THE MACHINE Shake It Out",813,-13,-40,1,3.855,-0.054,145,"--",11,949,148,4.817
14,"=","JACK WHITE Love Interruption",774,23,133,6,2.725,0.143,26,"433",14,774,377,2.725
15,"=","SHINEDOWN Bully",755,10,63,0,2.811,0.19,52,"--",14,755,360,2.811
16,"=","OF MONSTERS AND MEN Little Talks",680,15,109,6,2.385,0.062,83,"--",16,680,114,2.385
17,"=","NEON TREES Everybody Talks",649,-6,41,-7,2.174,-0.069,77,"357",16,655,183,2.371
18,"=","BUSH Baby Come Home",626,25,75,29,2.188,0.171,34,"--",18,626,166,2.206
19,"+1","COLDPLAY Charlie Brown",573,15,65,10,2.259,0.264,42,"906",19,573,147,2.259
20,"+2","SHINS Simple Song",553,13,39,25,1.698,0.077,46,"430",20,553,282,1.812
