"Title","Artist","Spins"
"Sweater Weather","NEIGHBOURHOOD",2148
"Safe And Sound","CAPITAL CITIES",2098
"Radioactive","IMAGINE DRAGONS",1845
"Demons","IMAGINE DRAGONS",1718
"Harlem","NEW POLITICS",1686
"Up In The Air","THIRTY SECONDS TO...",1359
"My Songs Know Wha...","FALL OUT BOY",1330
"Get Lucky","DAFT PUNK",1297
"Panic Station","MUSE",1289
"Came Back Haunted","NINE INCH NAILS",1234
"Diane Young","VAMPIRE WEEKEND",1161
"Out Of My League","FITZ & THE TANTRU...",1160
"Breezeblocks","ALT-J",1117
"If So","ATLAS GENIUS",1051
"Ways To Go","GROUPLOVE",921
"Castle Of Glass","LINKIN PARK",806
"Royals","LORDE",767
"Recovery","FRANK TURNER",750
"Trying To Be Cool","PHOENIX",678
"Babel","MUMFORD & SONS",562
"Same Love f/Mary ...","MACKLEMORE & RYAN...",547
"King And Lionhear...","OF MONSTERS AND M...",546
"Out Of Time","STONE TEMPLE PILO...",510
"Elephant","TAME IMPALA",501
"Miracle Mile","COLD WAR KIDS",478
"Purple Yellow Red...","PORTUGAL. THE MAN",424
"My God Is The Sun","QUEENS OF THE STO...",417
"FKARND","PEPPER",398
"There's No Going ...","SICK PUPPIES",390
"Hurricane","MS MR",366
"Cabin By The Sea","DIRTY HEADS",364
"I Will Steal You ...","JIMMY EAT WORLD",348
"Dots And Dashes (...","SILVERSUN PICKUPS",305
"Dreaming","SMALLPOOLS",258
"The High Road","THREE DAYS GRACE",244
"This Disorder","FEATURES",235
"My Number","FOALS",209
"Demon To Lean On","WAVVES",209
"Follow My Feet","UNLIKELY CANDIDAT...",207
"Thiskidsnotalrigh...","AWOLNATION",203
"I'll Follow You","SHINEDOWN",195
"Stone","ALICE IN CHAINS",166
"I Love You","SAID THE WHALE",163
"Hangman's Bodycou...","VOLBEAT",157
"Pompeii","BASTILLE",156
"Submarines","LUMINEERS",155
"Hey Girl","IAMDYNAMITE",152
"Way We Move","LANGHORNE SLIM",150
"Lightning Bolt","JAKE BUGG",129
"You & I","CRYSTAL FIGHTERS",123
